pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots,entry_spread_pips,exit_spread_pips,commission_usd
NZDCAD,W,bullish,direct_touch,2012-12-31,2013-01-07,2013-06-07,2013-06-07 12:00:00,2013-06-07 13:00:00,0.041666666666666664,0.81695,0.81042,0.81254,65.3,21.20000000000011,32.46554364471685,5,H4,0.8124,0.8050133333333334,0.82348,0.8050133333333334,1.5,73.86666666666652,110.79999999999978,sl,-78.02727328717451,-1.0630948549707762,loss,57.19999999999947,85.50000000000057,1.3537906137184144,1.7168619779582324,2.4437446425495564,6.768953068592072
GBPCHF,W,bullish,direct_touch,2013-06-03,2013-06-10,2013-06-11,2013-06-11 09:00:00,2013-07-11 04:00:00,29.791666666666668,1.45164,1.44068,1.44586,109.6,51.79999999999963,47.2627737226274,1,H1,1.4418,1.4279333333333333,1.4626000000000001,1.4279333333333333,1.5,138.66666666666694,208.0000000000015,sl,-140.82461677886292,-1.0191679094629518,loss,141.20000000000132,146.59999999999894,0.7211538461538447,0.769840019639678,1.3881100925577923,3.6057692307692237
NZDJPY,W,bullish,direct_touch,2013-03-04,2013-03-11,2013-06-07,2013-06-11 09:00:00,2013-07-09 06:00:00,27.875,77.1975,75.11,76.495,20875.0,13850.000000000051,66.3473053892218,11,D,75.1755,72.43583333333332,79.28500000000001,79.28500000000001,1.5,273.9666666666679,410.9500000000011,tp,407.92344810776484,1.4889345958429117,win,430.2499999999995,71.64999999999964,0.0036500790850468264,1.291827532222938,1.7347243600123305,0.018250395425234132
AUDCHF,W,bullish,direct_touch,2011-10-03,2011-10-10,2013-06-07,2013-06-11 09:00:00,2013-06-20 18:00:00,9.375,0.87964,0.86738,0.87258,122.6,51.99999999999982,42.41435562805859,3,H4,0.86778,0.8517,0.8919,0.8517,1.5,160.7999999999998,241.2000000000003,sl,-162.57456073053288,-1.014145278174957,loss,237.8000000000002,167.39999999999975,0.6218905472636823,0.9977338063277676,0.7768269242047801,3.1094527363184117
AUDUSD,W,bullish,direct_touch,2013-06-10,2013-06-17,2013-06-18,2013-06-19 18:00:00,2013-06-19 21:00:00,0.125,0.9497,0.9326,0.94286,171.0,102.60000000000046,60.00000000000028,4,H4,0.94252,0.9263333333333333,0.9668,0.9263333333333333,1.5,161.86666666666682,242.79999999999967,sl,-165.21178074802134,-1.0237548234021079,loss,131.7999999999997,163.6000000000004,0.6177924217462927,2.1459866070588376,1.1991274742964684,3.0889621087314634
AUDCAD,W,bullish,direct_touch,2013-06-10,2013-06-17,2013-06-18,2013-06-19 18:00:00,2013-06-20 07:00:00,0.5416666666666666,0.96846,0.95473,0.96397,137.29999999999998,92.40000000000026,67.2978878368538,6,H4,0.96251,0.94939,0.98219,0.94939,1.5,131.2000000000002,196.8000000000003,sl,-133.06918126194887,-1.0180577840087552,loss,101.70000000000012,133.69999999999993,0.7621951219512184,0.6720275786035662,1.1971536833457976,3.810975609756092
EURNZD,W,bearish,direct_touch,2013-06-10,2013-06-17,2013-06-18,2013-06-19 22:00:00,2013-07-09 07:00:00,19.375,1.67572,1.71103,1.68094,353.1,300.8999999999995,85.21665250637199,4,H4,1.68923,1.7217766666666665,1.6404100000000001,1.6404100000000001,1.5,325.466666666665,488.1999999999986,tp,485.00662966042717,1.488652078022623,win,524.8999999999992,222.4999999999988,0.30725112658746573,2.0030452841159874,1.1903250554553653,1.5362556329373287
GBPNZD,W,bearish,direct_touch,2013-06-10,2013-06-17,2013-06-20,2013-06-20 08:00:00,2013-07-04 11:00:00,14.125,1.97208,2.00326,1.97651,311.8,267.5000000000005,85.7921744708148,6,H4,1.98321,2.0114166666666664,1.9409,1.9409,1.5,282.0666666666649,423.09999999999843,tp,420.02280443808934,1.487317907485554,win,503.29999999999984,225.1000000000025,0.35452611675727,1.0476254365920932,2.0295701253160288,1.77263058378635
NZDCHF,W,bullish,direct_touch,2013-06-10,2013-06-17,2013-06-17,2013-06-20 08:00:00,2013-07-09 06:00:00,18.916666666666668,0.73837,0.71954,0.73455,188.29999999999998,150.1000000000008,79.71322357939499,4,H4,0.72512,0.7037333333333333,0.7572,0.7572,1.5,213.86666666666665,320.79999999999995,tp,317.9711110510086,1.4844347461861376,win,329.2000000000006,90.89999999999931,0.46758104738154616,0.6045138843581491,2.2243750646334033,2.337905236907731
NZDJPY,W,bullish,direct_touch,2013-06-17,2013-06-24,2013-06-24,2013-06-25 03:00:00,2013-06-27 13:00:00,2.4166666666666665,75.758,74.459,75.044,12990.0,5849.999999999937,45.03464203233209,3,D,75.0755,73.75450000000001,77.057,77.057,1.5,132.0999999999998,198.1499999999997,tp,195.30443379530595,1.4784211490939156,win,205.8499999999995,1.3500000000007617,0.0075700227100681415,2.390727866419922,0.454838338273506,0.03785011355034071
GBPJPY,W,bearish,direct_touch,2013-06-24,2013-07-01,2013-07-01,2013-07-01 08:00:00,2013-07-03 16:00:00,2.3333333333333335,150.956,151.932,151.7535,9760.0,1784.9999999998545,18.288934426228018,1,wick_diff,151.7535,152.93583333333333,149.98,152.93583333333333,1.5,118.23333333333323,177.35000000000127,sl,-121.4466545237002,-1.0272200833693288,loss,57.75000000000148,127.2500000000008,0.008457851705666767,2.3037617073362497,0.9095594830327395,0.04228925852833383
EURNZD,W,bullish,direct_touch,2013-06-17,2013-06-24,2013-07-04,2013-07-04 13:00:00,2013-07-09 15:00:00,5.083333333333333,1.65798,1.63902,1.64566,189.60000000000002,66.39999999999979,35.02109704641339,2,H4,1.64758,1.6280066666666666,1.67694,1.6280066666666666,1.5,195.73333333333443,293.60000000000053,sl,-197.65468686076647,-1.0123706753785695,loss,212.60000000000056,220.0000000000002,0.5108991825613051,1.4741794066217895,0.4471741208106684,2.554495912806525
CADJPY,W,bearish,direct_touch,2013-07-08,2013-07-15,2013-07-15,2013-07-15 11:00:00,2013-07-18 17:00:00,3.25,95.637,96.189,95.781,5520.000000000001,4079.9999999998704,73.91304347825852,3,D,96.145,96.85166666666666,95.085,96.85166666666666,1.5,70.66666666666634,106.00000000000023,sl,-73.38264069725824,-1.038504349489508,loss,92.49999999999972,71.30000000000081,0.01415094339622648,2.2811897526095075,0.4347842779820905,0.07075471698113239
EURJPY,W,bearish,direct_touch,2013-07-08,2013-07-15,2013-07-15,2013-07-17 07:00:00,2013-07-24 08:00:00,7.041666666666667,129.8195,131.122,130.563,13025.0,5590.000000000259,42.91746641075055,6,D,130.865,132.43033333333335,128.517,132.43033333333335,1.5,156.5333333333342,234.80000000000132,sl,-158.11234773614444,-1.010119342437033,loss,55.20000000000209,174.79999999999905,0.006388415672913082,0.7586082664699626,0.8204061363409367,0.03194207836456541
NZDJPY,W,bearish,direct_touch,2013-07-08,2013-07-15,2013-07-15,2013-07-19 00:00:00,2013-08-27 07:00:00,39.291666666666664,77.999,79.7515,78.89,17525.0,8614.999999999924,49.15834522111226,6,D,79.61,81.85233333333333,76.2465,76.2465,1.5,224.23333333333346,336.3500000000002,tp,333.992615898444,1.4894646167613075,win,353.79999999999967,82.60000000000076,0.004459640255686039,0.5861691523426684,1.7712149492133884,0.022298201278430196
NZDCAD,W,bearish,direct_touch,2013-07-08,2013-07-15,2013-07-16,2013-07-25 13:00:00,2013-09-15 21:00:00,52.333333333333336,0.81556,0.83026,0.82661,147.0,36.50000000000042,24.829931972789403,5,D,0.82872,0.8472933333333335,0.8008599999999999,0.8472933333333335,1.5,185.7333333333344,278.60000000000105,sl,-186.96931708686026,-1.0093466461962985,loss,239.2000000000005,199.39999999999958,0.5384063173007866,0.6924081214554001,0.543575632070072,2.692031586503933
AUDCAD,W,bullish,direct_touch,2013-07-15,2013-07-22,2013-07-30,2013-07-30 01:00:00,2013-07-30 03:00:00,0.08333333333333333,0.94082,0.93526,0.94082,55.6,55.600000000000094,100.00000000000017,1,H1,0.94028,0.93428,0.94638,0.93428,1.0166666666666648,60.00000000000005,60.99999999999994,sl,-62.21324900427927,-1.045220816737987,loss,42.40000000000021,81.0999999999995,1.6666666666666654,1.1205148544338854,1.0927341498458514,8.333333333333327
EURGBP,W,bearish,direct_touch,2013-07-15,2013-07-22,2013-07-30,2013-07-31 02:00:00,2013-08-07 10:00:00,7.333333333333333,0.86496,0.87109,0.8694,61.3,16.9000000000008,27.569331158239486,3,3D,0.87072,0.8786466666666668,0.85883,0.85883,1.5,79.26666666666748,118.90000000000066,tp,116.08937433434718,1.4582343271784612,win,122.40000000000028,62.20000000000003,1.261564339781316,0.6169472579159005,2.193678407737627,6.30782169890658
GBPJPY,W,bullish,direct_touch,2013-07-15,2013-07-22,2013-07-30,2013-07-31 06:00:00,2013-08-02 08:00:00,2.0833333333333335,149.88,148.787,149.6885,10930.0,9014.999999999985,82.47941445562658,6,D,148.948,147.598,150.97299999999998,150.97299999999998,1.5,134.99999999999943,202.49999999999773,tp,200.8239329329598,1.487547651355264,win,230.19999999999925,68.80000000000166,0.007407407407407439,0.5181183002331672,1.1579487668066681,0.037037037037037195
GBPCAD,W,bullish,direct_touch,2013-07-15,2013-07-22,2013-07-30,2013-07-31 09:00:00,2013-08-02 12:00:00,2.125,1.57074,1.5609,1.56573,98.39999999999999,48.30000000000112,49.085365853659674,4,D,1.56581,1.5559633333333331,1.58058,1.58058,1.5,98.4666666666678,147.70000000000172,tp,144.0621177482293,1.45797682208762,win,168.5000000000003,82.19999999999894,1.0155721056194873,1.554900728114288,2.0829815236588645,5.077860528097436
EURGBP,W,bearish,direct_touch,2013-03-11,2013-03-18,2013-07-31,2013-07-31 14:00:00,2013-08-06 08:00:00,5.75,0.87124,0.87939,0.87434,81.49999999999999,50.499999999999986,61.963190184049076,3,H4,0.8747,0.88244,0.86309,0.86309,1.5,77.3999999999997,116.10000000000008,tp,112.15946123443231,1.4426286981192864,win,128.30000000000007,22.400000000000198,1.2919896640826924,2.337799526218591,1.6027392393488187,6.459948320413462
NZDCAD,W,bullish,direct_touch,2013-07-15,2013-07-22,2013-08-05,2013-08-05 00:00:00,2013-08-05 21:00:00,0.875,0.80895,0.8057,0.80612,32.5,4.1999999999997595,12.923076923076184,2,D,0.80612,0.8001199999999999,0.8121999999999999,0.8121999999999999,1.013333333333328,60.00000000000005,60.79999999999974,tp,59.331393118754455,0.9805232186459069,win,86.20000000000071,12.099999999999334,1.6666666666666654,0.5474457166868607,0.921161164558319,8.333333333333327
AUDCHF,W,bullish,direct_touch,2011-09-05,2011-09-12,2013-07-31,2013-08-05 01:00:00,2013-08-09 14:00:00,4.541666666666667,0.83492,0.82336,0.82554,115.60000000000001,21.800000000000708,18.858131487889885,3,wick_diff,0.82554,0.8115800000000001,0.84648,0.84648,1.5,139.5999999999997,209.39999999999958,tp,205.4587171987465,1.468185653286153,win,226.19999999999973,25.800000000000267,0.7163323782234972,2.4165710232615454,1.5247117779910715,3.581661891117486
NZDCHF,W,bullish,direct_touch,2013-06-24,2013-07-01,2013-08-05,2013-08-05 02:00:00,2013-08-06 16:00:00,1.5833333333333333,0.72426,0.71603,0.71888,82.3,28.499999999999083,34.62940461725283,3,D,0.71946,0.7107733333333334,0.73249,0.73249,1.5,86.8666666666662,130.29999999999984,tp,127.10241599472093,1.457433798864792,win,134.4999999999996,0.2999999999997449,1.1511895625479724,1.675089702377544,1.5224943029011868,5.755947812739862
EURJPY,W,bullish,direct_touch,2013-07-29,2013-08-05,2013-08-05,2013-08-06 23:00:00,2013-08-22 09:00:00,15.416666666666666,130.464,129.338,130.0875,11259.999999999998,7495.000000000118,66.56305506216802,1,H1,129.362,127.87666666666665,131.59,131.59,1.5,148.53333333333438,222.80000000000086,tp,220.26715713599856,1.4829139843087769,win,229.20000000000016,138.70000000000005,0.006732495511669612,1.3696781253935328,1.1631647386073685,0.03366247755834806
CHFJPY,W,bullish,direct_touch,2013-07-29,2013-08-05,2013-08-05,2013-08-06 23:00:00,2013-08-22 14:00:00,15.625,105.836,104.9795,105.563,8565.0,5835.000000000008,68.12609457092829,4,3D,105.0725,103.9925,106.6925,106.6925,1.5,107.99999999999983,161.99999999999903,tp,158.08794255980132,1.4637309496277924,win,168.75,102.64999999999986,0.009259259259259274,2.4924801383411626,1.4195773018570739,0.04629629629629637
USDCHF,W,bullish,direct_touch,2013-06-17,2013-06-24,2013-08-07,2013-08-08 16:00:00,2013-08-13 10:00:00,4.75,0.92112,0.91308,0.91757,80.4,44.89999999999994,55.84577114427853,1,D,0.91808,0.9106933333333332,0.9291600000000001,0.9291600000000001,1.5,73.86666666666763,110.80000000000089,tp,107.96364176189677,1.4548326953325186,win,113.79999999999946,6.399999999999739,1.353790613718394,1.6907059013811283,1.1456523367230869,6.768953068591969
CHFJPY,W,bullish,direct_touch,2013-07-15,2013-07-22,2013-08-07,2013-08-11 23:00:00,2013-08-22 08:00:00,10.375,104.821,103.115,104.663,17060.0,15480.000000000018,90.7385697538102,9,H4,104.188,102.62866666666667,106.527,106.527,1.5,155.93333333333277,233.89999999999986,tp,231.7548432538402,1.4862110512217253,win,236.7999999999995,14.19999999999959,0.0064129970072680864,1.5758215484785443,0.5693351976810097,0.032064985036340435
EURCHF,W,bearish,direct_touch,2013-08-05,2013-08-12,2013-08-13,2013-08-13 10:00:00,2013-08-14 06:00:00,0.8333333333333334,1.2342,1.23974,1.23587,55.4,38.7000000000004,69.85559566787076,4,H4,1.2353,1.2413,1.2286599999999999,1.2413,1.1066666666666993,60.00000000000005,66.40000000000201,sl,-63.93207546238511,-1.0738679243730842,loss,10.600000000000609,73.99999999999851,1.6666666666666654,1.6148077358700488,2.3172677265154484,8.333333333333327
GBPCHF,W,bearish,direct_touch,2013-06-10,2013-06-17,2013-08-15,2013-08-15 12:00:00,2013-08-16 12:00:00,1.0,1.45612,1.4666,1.46059,104.8,60.09999999999849,57.34732824427336,2,H4,1.45908,1.4680399999999998,1.44564,1.44564,1.5,89.59999999999856,134.39999999999895,tp,133.23048004189042,1.4813669647532652,win,146.4999999999983,1.2999999999996348,1.1160714285714466,0.5981193170576118,0.5714006410516339,5.580357142857233
AUDNZD,W,bullish,direct_touch,2013-08-05,2013-08-12,2013-08-14,2013-08-16 01:00:00,2013-08-22 13:00:00,6.5,1.13666,1.11985,1.12669,168.1,68.39999999999958,40.69006543723949,6,D,1.12833,1.1115700000000002,1.15347,1.15347,1.5,167.59999999999886,251.39999999999938,tp,248.6060538065149,1.4803463830937744,win,258.3999999999986,17.20000000000166,0.5966587112171878,1.9768666961528099,0.8170794973328743,2.9832935560859393
EURAUD,W,bullish,direct_touch,2013-08-12,2013-08-19,2013-08-19,2013-08-19 01:00:00,2013-08-19 10:00:00,0.375,1.45026,1.44505,1.44791,52.1,28.600000000000847,54.894433781191644,2,H4,1.44666,1.44066,1.45547,1.45547,1.4683333333333295,60.00000000000005,88.09999999999984,tp,85.7673328286812,1.4211222138113524,win,133.39999999999907,22.999999999999687,1.6666666666666654,0.7811534230097276,1.5515137483076833,8.333333333333327
GBPNZD,W,bearish,direct_touch,2013-08-05,2013-08-12,2013-08-20,2013-08-20 02:00:00,2013-08-21 07:00:00,1.2083333333333333,1.95095,1.98047,1.95467,295.2,258.00000000000045,87.39837398373999,4,H4,1.95716,1.983422,1.92143,1.983422,1.3605209047292677,262.62000000000006,357.30000000000035,sl,-266.4222424270046,-1.0163820060429691,loss,80.19999999999915,272.49999999999994,0.3807783108674129,2.1427347412140874,1.6595076857885234,1.9038915543370645
USDCHF,W,bullish,direct_touch,2013-08-12,2013-08-19,2013-08-20,2013-08-20 08:00:00,2013-08-22 09:00:00,2.0416666666666665,0.92234,0.91744,0.92171,49.0,42.69999999999996,87.14285714285707,2,H4,0.91934,0.91334,0.9272400000000001,0.9272400000000001,1.3166666666666684,60.00000000000005,79.00000000000017,tp,76.60773423549426,1.2684622372582368,win,84.29999999999937,46.10000000000003,1.6666666666666654,1.9757254488407638,0.41654031566512895,8.333333333333327
EURUSD,W,bearish,direct_touch,2013-08-12,2013-08-19,2013-08-19,2013-08-20 09:00:00,2013-08-29 06:00:00,8.875,1.33416,1.34004,1.338,58.8,20.399999999998197,34.693877551017344,2,D,1.33904,1.3462133333333335,1.32828,1.32828,1.5,71.73333333333476,107.60000000000102,tp,104.62577863564303,1.4515675460358872,win,126.99999999999933,61.59999999999943,1.3940520446096378,2.1892931380411613,0.7849282263169095,6.970260223048189
EURCAD,W,bearish,direct_touch,2013-08-05,2013-08-12,2013-08-16,2013-08-20 12:00:00,2013-08-22 16:00:00,2.1666666666666665,1.37962,1.39214,1.38086,125.2,112.79999999999957,90.09584664536708,6,D,1.39073,1.4064833333333333,1.3671,1.4064833333333333,1.5,157.53333333333285,236.30000000000038,sl,-161.0711465109893,-1.0256314844116998,loss,30.300000000000882,158.49999999999918,0.6347862886161678,1.9858656846047538,1.5519474930523565,3.173931443080839
CADCHF,W,bullish,direct_touch,2013-08-05,2013-08-12,2013-08-16,2013-08-20 12:00:00,2013-09-06 12:00:00,17.0,0.89434,0.88314,0.89318,112.0,100.39999999999938,89.64285714285658,6,D,0.88373,0.86919,0.90554,0.90554,1.5,145.39999999999998,218.09999999999994,tp,216.07598600966614,1.482640894151762,win,227.10000000000008,114.1000000000003,0.687757909215956,1.395775419221276,0.6282385711115674,3.4387895460797804
USDCAD,W,bearish,direct_touch,2013-08-05,2013-08-12,2013-08-20,2013-08-21 08:00:00,2013-08-22 12:00:00,1.1666666666666667,1.03903,1.04457,1.04025,55.4,43.20000000000101,77.97833935018235,5,H4,1.04389,1.0508233333333334,1.0334899999999998,1.0508233333333334,1.5,69.33333333333458,104.00000000000186,sl,-70.68412201075569,-1.026694067462804,loss,14.899999999999913,76.70000000000066,1.4423076923076663,0.6820932150125973,0.6686954624097116,7.211538461538332
NZDCHF,W,bullish,direct_touch,2013-08-05,2013-08-12,2013-08-21,2013-08-22 00:00:00,2013-08-27 23:00:00,5.958333333333333,0.72829,0.7194,0.72568,88.9,62.79999999999952,70.64116985376774,4,H4,0.72236,0.71248,0.73718,0.71248,1.5,98.8,148.19999999999945,sl,-102.42360122799221,-1.041736854534334,loss,43.8000000000005,115.19999999999975,1.0121457489878543,2.362954802665171,1.2606464253272058,5.060728744939271
EURNZD,W,bearish,direct_touch,2013-08-05,2013-08-12,2013-08-21,2013-08-23 06:00:00,2013-09-04 08:00:00,12.083333333333334,1.69441,1.71544,1.69871,210.3,167.30000000000135,79.5530194959588,3,H4,1.7099,1.7342466666666667,1.6733799999999999,1.6733799999999999,1.5,243.46666666666738,365.20000000000107,tp,362.0023519031212,1.4848125078167587,win,368.3999999999998,178.80000000000118,0.410733844468783,1.0869839604253262,2.110664136453407,2.053669222343915
AUDCAD,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-08-26,2013-08-26 12:00:00,2013-08-27 00:00:00,0.5,0.94938,0.9536,0.95275,42.199999999999996,8.500000000000174,20.142180094787143,2,H4,0.95266,0.95866,0.94516,0.94516,1.2499999999999907,60.00000000000005,74.9999999999995,tp,72.7991110841375,1.2049851847356239,win,92.99999999999974,0.8000000000008001,1.6666666666666654,0.8944641619353391,1.3064247539260219,8.333333333333327
CADJPY,W,bullish,direct_touch,2013-08-12,2013-08-19,2013-08-20,2013-08-27 17:00:00,2013-09-03 12:00:00,6.791666666666667,93.514,92.316,93.286,11980.0,9699.999999999989,80.96828046744565,8,D,92.391,90.84366666666668,94.71199999999999,94.71199999999999,1.5,154.73333333333272,232.09999999999837,tp,229.56810703745987,1.4836047417328357,win,235.29999999999944,11.700000000000443,0.006462731581215019,2.0694839584020888,0.4624090041356014,0.03231365790607509
NZDUSD,W,bullish,direct_touch,2013-08-05,2013-08-12,2013-08-22,2013-08-27 23:00:00,2013-09-06 07:00:00,9.333333333333334,0.78374,0.77368,0.78163,100.6,79.50000000000013,79.02584493041762,3,H4,0.77558,0.7634333333333334,0.7938,0.7938,1.5,121.46666666666638,182.19999999999902,tp,178.29909780602836,1.4637686427499623,win,183.7999999999995,34.50000000000064,0.8232711306256879,1.6815349920948521,2.219367201875033,4.11635565312844
EURUSD,W,bullish,direct_touch,2013-08-19,2013-08-26,2013-08-27,2013-08-29 14:00:00,2013-09-18 18:00:00,20.166666666666668,1.33278,1.32054,1.32984,122.39999999999999,92.99999999999864,75.98039215686164,3,H4,1.32228,1.3071199999999998,1.34502,1.34502,1.5,151.60000000000062,227.40000000000202,tp,225.36323458061779,1.4832667188695043,win,288.0000000000016,117.79999999999902,0.6596306068601556,1.3872990360429402,0.649466383342708,3.2981530343007783
GBPCHF,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-02,2013-09-02 03:00:00,2013-09-03 08:00:00,1.2083333333333333,1.44782,1.45921,1.45154,113.9,76.69999999999844,67.33977172958599,5,H4,1.45048,1.460349,1.43643,1.460349,1.4236498125443338,98.68999999999905,140.49999999999895,sl,-101.58137323869276,-1.0343638994699942,loss,15.099999999999003,101.99999999999986,1.0132738879319176,2.476428941443173,0.41494429725218496,5.066369439659589
USDJPY,W,bearish,direct_touch,2013-08-26,2013-09-02,2013-09-02,2013-09-02 07:00:00,2013-09-03 00:00:00,0.7083333333333334,98.7365,99.1475,98.8435,4110.0,3039.999999999878,73.96593673965641,3,H4,99.082,99.68199999999999,98.3255,99.68199999999999,1.260833333333326,59.99999999999943,75.64999999999884,sl,-62.667021325647454,-1.0445336887608008,loss,25.600000000000023,61.89999999999998,0.016666666666666823,1.724865423967307,0.9421559016794083,0.08333333333333412
USDCHF,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-08-29,2013-09-03 14:00:00,2013-09-18 18:00:00,15.166666666666666,0.92652,0.93967,0.929,131.5,106.69999999999958,81.14068441064606,5,D,0.93776,0.9540200000000001,0.91337,0.91337,1.5,162.6000000000005,243.9000000000002,tp,240.905828798037,1.4785106322142452,win,247.00000000000054,77.89999999999964,0.6150061500614987,2.4735764306050956,0.5205947713580427,3.0750307503074934
AUDJPY,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-03,2013-09-03 14:00:00,2013-09-04 05:00:00,0.625,89.57,90.131,90.0765,5610.000000000001,545.0000000000443,9.714795008913446,0,wick_diff,90.0765,90.78816666666667,89.00899999999999,90.78816666666667,1.5,71.16666666666731,106.75000000000097,sl,-73.16490703195058,-1.0281485765613572,loss,33.54999999999961,72.55000000000109,0.014051522248243433,0.9589340633835808,1.039306301899487,0.07025761124121717
AUDCHF,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-04,2013-09-04 06:00:00,2013-09-05 14:00:00,1.3333333333333333,0.85096,0.85883,0.85488,78.7,39.50000000000009,50.19059720457445,3,H4,0.85471,0.8624566666666666,0.84309,0.8624566666666666,1.5,77.4666666666668,116.19999999999963,sl,-81.79122781588832,-1.0622791886732554,loss,18.799999999999926,82.49999999999979,1.2908777969018912,2.245804029386658,2.0787571198349166,6.454388984509456
EURCAD,W,bullish,direct_touch,2013-08-12,2013-08-19,2013-09-06,2013-09-06 12:00:00,2013-09-15 21:00:00,9.375,1.3727,1.36654,1.37101,61.599999999999994,44.69999999999974,72.56493506493464,3,3D,1.36756,1.360026666666667,1.37886,1.37886,1.5,75.3333333333317,112.99999999999865,tp,111.61049253510579,1.4749180425014363,win,122.39999999999806,26.800000000000157,1.3274336283186128,0.5818300389080964,0.8076774259840818,6.6371681415930635
NZDJPY,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-05,2013-09-06 12:00:00,2013-09-10 08:00:00,3.8333333333333335,79.031,79.8955,79.404,8645.0,4915.00000000002,56.85367264314656,3,H1,79.478,80.35233333333332,78.1665,80.35233333333332,1.5,87.43333333333254,131.14999999999952,sl,-91.1529020693493,-1.0425989561877635,loss,70.09999999999934,93.50000000000023,0.011437285550896025,1.9679342936314126,1.7516344423846721,0.05718642775448013
AUDUSD,W,bearish,direct_touch,2013-07-29,2013-08-05,2013-09-10,2013-09-10 05:00:00,2013-09-12 00:00:00,1.7916666666666667,0.92633,0.93188,0.9287,55.5,31.800000000000715,57.29729729729859,5,D,0.9287,0.9347,0.9207799999999999,0.9347,1.3200000000000052,60.00000000000005,79.20000000000037,sl,-62.6615416506493,-1.052692360844154,loss,46.800000000000175,60.60000000000065,1.6666666666666654,0.7799008077660372,1.881640842883793,8.333333333333327
AUDCHF,W,bearish,direct_touch,2013-07-22,2013-07-29,2013-09-05,2013-09-10 11:00:00,2013-09-22 21:00:00,12.416666666666666,0.86302,0.87372,0.87114,107.0,25.800000000000267,24.112149532710532,4,D,0.86956,0.8810533333333334,0.85232,0.85232,1.5,114.93333333333355,172.40000000000032,tp,168.82277525713474,1.4645253067616104,win,184.40000000000012,14.999999999999458,0.8700696055684439,1.1344947846776061,2.4427299581872295,4.3503480278422195
GBPCHF,W,bearish,direct_touch,2013-05-20,2013-05-27,2013-09-11,2013-09-11 08:00:00,2013-09-12 14:00:00,1.25,1.47538,1.48206,1.47854,66.8,35.199999999999676,52.69461077844263,2,H4,1.47824,1.4846000000000001,1.4687,1.4687,1.5,63.60000000000143,95.40000000000103,tp,92.47056187348335,1.4460780168786367,win,101.99999999999986,1.8999999999991246,1.572327044025122,0.5837596033331995,2.3456785231827184,7.86163522012561
NZDCHF,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-06,2013-09-11 21:00:00,2013-09-17 13:00:00,5.666666666666667,0.75079,0.75694,0.7567,61.5,2.3999999999990695,3.9024390243887312,1,H4,0.75554,0.7628066666666666,0.74464,0.7628066666666666,1.5,72.66666666666643,109.0000000000002,sl,-74.17419260992818,-1.0276265038063543,loss,35.800000000000274,82.69999999999999,1.37614678899083,0.4314372762818458,1.076088666980288,6.880733944954151
NZDUSD,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-12,2013-09-12 10:00:00,2013-09-17 13:00:00,5.125,0.81036,0.81636,0.81282,60.0,35.39999999999988,58.999999999999794,2,H4,0.81554,0.8229933333333335,0.80436,0.8229933333333335,1.5,74.53333333333423,111.80000000000078,sl,-79.05288945643684,-1.0673464596122884,loss,59.80000000000096,85.29999999999926,1.3416815742396977,2.446721981774776,2.0728341413284124,6.708407871198489
NZDCAD,W,bearish,direct_touch,2013-08-19,2013-08-26,2013-09-12,2013-09-12 10:00:00,2013-09-15 21:00:00,3.4583333333333335,0.83763,0.84284,0.84098,52.1,18.60000000000084,35.70057581574057,2,H4,0.84186,0.8481533333333334,0.8324199999999999,0.8481533333333334,1.5,62.93333333333373,94.40000000000114,sl,-67.08284982751778,-1.073880029038941,loss,47.600000000000975,67.99999999999918,1.5889830508474476,2.2051463726916394,1.9443701214926596,7.944915254237238
EURUSD,W,bearish,direct_touch,2013-08-26,2013-09-02,2013-09-16,2013-09-18 18:00:00,2013-09-18 19:00:00,0.041666666666666664,1.33822,1.3452,1.33988,69.8,53.19999999999992,76.21776504297982,7,D,1.33977,1.345898,1.33124,1.345898,1.3919712793733259,61.28000000000133,85.29999999999926,sl,-63.8336284957286,-1.0498307522148693,loss,22.499999999998632,114.30000000000051,1.6318537859007478,1.938532483300214,0.6150960124256144,8.159268929503739
USDCHF,W,bullish,direct_touch,2013-08-26,2013-09-02,2013-09-18,2013-09-18 18:00:00,2013-09-19 08:00:00,0.5833333333333334,0.92165,0.91473,0.91708,69.2,23.49999999999963,33.95953757225381,4,D,0.91714,0.9095199999999999,0.92857,0.9095199999999999,1.5,76.20000000000071,114.30000000000051,sl,-79.21008733926537,-1.0460641383105593,loss,57.000000000000384,80.99999999999996,1.3123359580052372,1.612953633506987,1.397133705756894,6.561679790026186
