pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
AUDCAD,3D,bearish,direct_touch,2012-04-16,2012-04-19,2012-06-18 16:00:00,2012-06-18 16:00:00,2012-06-21 17:00:00,3.0416666666666665,1.03676,1.04093,1.03788,41.699999999999996,30.49999999999997,73.1414868105515,4,H4,1.03895,1.04495,1.03259,1.03259,1.060000000000023,60.00000000000005,63.60000000000143,tp,63.60000000000143,1.060000000000023,win,71.90000000000029,13.399999999998968,1.6666666666666654
AUDNZD,3D,bullish,direct_touch,2012-06-18,2012-06-21,2012-06-21 00:00:00,2012-06-21 06:00:00,2012-07-11 06:00:00,20.0,1.27909,1.2734,1.27564,56.89999999999999,22.400000000000198,39.36731107205659,1,H1,1.2729,1.2649799999999998,1.28478,1.28478,1.5,79.20000000000148,118.80000000000112,tp,118.80000000000112,1.499999999999986,win,127.20000000000064,54.299999999998235,1.262626262626239
EURUSD,3D,bullish,direct_touch,2012-06-13,2012-06-18,2012-06-25 06:00:00,2012-06-25 07:00:00,2012-06-28 08:00:00,3.0416666666666665,1.25036,1.24356,1.24738,68.0,38.19999999999934,56.17647058823434,4,H4,1.2486,1.2426,1.2571599999999998,1.2426,1.426666666666649,60.00000000000005,85.599999999999,sl,-60.00000000000005,-1.0,loss,44.50000000000065,78.39999999999847,1.6666666666666654
AUDCHF,3D,bearish,direct_touch,2012-06-21,2012-06-26,2012-06-26 07:00:00,2012-06-26 18:00:00,2012-06-29 12:00:00,2.75,0.96342,0.96885,0.96628,54.3,25.699999999999612,47.329650092080314,5,D,0.96797,0.9746233333333333,0.95799,0.9746233333333333,1.5,66.53333333333289,99.79999999999988,sl,-66.53333333333289,-1.0,loss,24.100000000000232,71.90000000000029,1.503006012024058
EURAUD,3D,bullish,direct_touch,2012-06-21,2012-06-26,2012-06-26 07:00:00,2012-06-26 18:00:00,2012-07-02 08:00:00,5.583333333333333,1.24651,1.23966,1.24323,68.5,35.70000000000073,52.11678832116895,6,D,1.24072,1.2322933333333335,1.25336,1.2322933333333335,1.5,84.26666666666581,126.39999999999984,sl,-84.26666666666581,-1.0,loss,33.60000000000029,85.20000000000083,1.1867088607595058
GBPCAD,3D,bullish,direct_touch,2012-06-21,2012-06-26,2012-06-27 11:00:00,2012-06-27 13:00:00,2012-06-29 03:00:00,1.5833333333333333,1.60048,1.59495,1.59602,55.3,10.699999999999044,19.349005424953063,1,D,1.59666,1.5904266666666667,1.60601,1.60601,1.5,62.33333333333313,93.49999999999969,tp,93.49999999999969,1.4999999999999998,win,99.59999999999968,23.199999999998777,1.6042780748663155
GBPAUD,3D,bullish,direct_touch,2012-06-21,2012-06-26,2012-06-28 00:00:00,2012-06-28 00:00:00,2012-06-28 11:00:00,0.4583333333333333,1.54188,1.5372,1.53998,46.8,27.800000000000047,59.4017094017095,2,H4,1.54044,1.53444,1.54656,1.54656,1.019999999999983,60.00000000000005,61.19999999999903,tp,61.19999999999903,1.019999999999983,win,69.20000000000037,8.60000000000083,1.6666666666666654
GBPNZD,3D,bullish,direct_touch,2012-06-21,2012-06-26,2012-06-26 00:00:00,2012-06-28 00:00:00,2012-07-04 01:00:00,6.041666666666667,1.97411,1.96038,1.9671,137.29999999999998,67.20000000000059,48.94391842680306,2,H4,1.9626,1.9457733333333331,1.98784,1.9457733333333331,1.5,168.26666666666767,252.4000000000015,sl,-168.26666666666767,-1.0,loss,137.1000000000011,178.99999999999804,0.5942947702060186
USDCHF,3D,bearish,direct_touch,2012-06-13,2012-06-18,2012-06-25 06:00:00,2012-06-28 08:00:00,2012-06-29 03:00:00,0.7916666666666666,0.96059,0.96578,0.9628,51.9,29.799999999999827,57.418111753371534,3,H4,0.96548,0.9722,0.9554,0.9554,1.5,67.19999999999948,100.79999999999977,tp,100.79999999999977,1.5000000000000082,win,142.29999999999964,23.999999999999577,1.4880952380952497
CADJPY,3D,bullish,direct_touch,2012-06-18,2012-06-21,2012-06-28 13:00:00,2012-06-28 14:00:00,2012-06-29 06:00:00,0.6666666666666666,77.055,76.708,76.762,34.699999999999996,5.400000000000205,15.561959654179267,2,D,76.762,76.162,77.402,77.402,1.0666666666666778,59.99999999999943,64.00000000000006,tp,64.00000000000006,1.0666666666666778,win,90.9000000000006,15.30000000000058,0.016666666666666823
NZDJPY,3D,bearish,direct_touch,2012-06-21,2012-06-26,2012-06-29 05:00:00,2012-06-29 07:00:00,2012-07-03 03:00:00,3.8333333333333335,63.328,64.097,63.546,76.9,55.09999999999948,71.65149544863392,6,D,63.596,64.28733333333332,62.559000000000005,64.28733333333332,1.5,69.13333333333256,103.69999999999919,sl,-69.13333333333256,-1.0,loss,31.999999999999318,71.79999999999964,0.014464802314368532
AUDJPY,3D,bearish,direct_touch,2012-06-21,2012-06-26,2012-06-29 07:00:00,2012-06-29 14:00:00,2012-07-04 01:00:00,4.458333333333333,81.077,81.5785,81.441,50.14999999999999,13.750000000000284,27.417746759721407,3,H4,81.556,82.20966666666666,80.5755,82.20966666666666,1.5,65.36666666666662,98.04999999999922,sl,-65.36666666666662,-1.0,loss,40.500000000000114,66.70000000000016,0.015298317185109649
USDJPY,3D,bearish,direct_touch,2012-06-26,2012-06-29,2012-06-29 07:00:00,2012-06-29 14:00:00,2012-07-16 13:00:00,16.958333333333332,79.666,80.623,79.867,95.69999999999999,75.60000000000002,78.99686520376179,7,D,79.7565,80.7187,78.709,78.709,1.0886510081064271,96.21999999999957,104.74999999999994,tp,104.74999999999994,1.0886510081064271,win,105.25000000000091,34.04999999999916,0.010392849719393103
CADJPY,3D,bearish,direct_touch,2012-06-21,2012-06-26,2012-06-29 12:00:00,2012-06-29 20:00:00,2012-07-11 00:00:00,11.166666666666666,78.114,78.668,78.325,55.400000000000006,34.30000000000035,61.91335740072266,3,D,78.556,79.22,77.56,77.56,1.5,66.40000000000015,99.59999999999951,tp,99.59999999999951,1.4999999999999893,win,107.20000000000027,56.400000000000716,0.015060240963855389
NZDCHF,3D,bearish,direct_touch,2012-02-16,2012-02-21,2012-07-04 13:00:00,2012-07-04 14:00:00,2012-07-05 11:00:00,0.875,0.76926,0.77457,0.7712,53.099999999999994,33.69999999999984,63.46516007532927,1,H1,0.77119,0.77719,0.76395,0.77719,1.2066666666666697,60.00000000000005,72.40000000000023,sl,-60.00000000000005,-1.0,loss,29.800000000000935,62.89999999999907,1.6666666666666654
EURAUD,3D,bullish,direct_touch,2012-02-16,2012-02-21,2012-07-04 01:00:00,2012-07-05 09:00:00,2012-07-05 11:00:00,0.08333333333333333,1.22151,1.21492,1.21771,65.9,27.900000000000702,42.336874051594386,3,H4,1.2168,1.2092666666666667,1.2281000000000002,1.2092666666666667,1.5,75.33333333333391,113.00000000000087,sl,-75.33333333333391,-1.0,loss,13.499999999999623,92.50000000000202,1.327433628318574
AUDCHF,3D,bearish,direct_touch,2012-02-16,2012-02-21,2012-07-05 10:00:00,2012-07-05 11:00:00,2012-07-05 15:00:00,0.16666666666666666,0.98794,0.99358,0.99154,56.4,20.400000000000418,36.17021276595819,3,H4,0.99192,0.9983333333333333,0.9823000000000001,0.9983333333333333,1.5,64.1333333333327,96.19999999999962,sl,-64.1333333333327,-1.0,loss,35.39999999999988,71.2999999999997,1.5592515592515748
EURCAD,3D,bullish,direct_touch,2010-06-23,2010-06-28,2012-07-05 11:00:00,2012-07-05 11:00:00,2012-07-06 16:00:00,1.2083333333333333,1.26339,1.25219,1.26085,112.0,86.60000000000112,77.32142857142958,4,H4,1.26169,1.25107,1.2745900000000001,1.25107,1.2146892655367274,106.20000000000073,129.00000000000134,sl,-106.20000000000073,-1.0,loss,60.00000000000005,108.8,0.9416195856873758
EURGBP,3D,bullish,direct_touch,2012-06-29,2012-07-04,2012-07-05 11:00:00,2012-07-05 11:00:00,2012-07-06 18:00:00,1.2916666666666667,0.80192,0.79844,0.80066,34.8,22.199999999999996,63.79310344827586,6,D,0.79859,0.79259,0.8054,0.79259,1.134999999999996,60.00000000000005,68.09999999999982,sl,-60.00000000000005,-1.0,loss,51.29999999999968,60.20000000000025,1.6666666666666654
GBPCHF,3D,bearish,direct_touch,2012-06-29,2012-07-04,2012-07-05 06:00:00,2012-07-05 11:00:00,2012-07-05 12:00:00,0.041666666666666664,1.4977,1.50424,1.50022,65.39999999999999,40.19999999999912,61.46788990825554,6,D,1.49938,1.50538,1.49116,1.50538,1.3699999999999812,60.00000000000005,82.19999999999894,sl,-60.00000000000005,-1.0,loss,47.8999999999985,88.0000000000014,1.6666666666666654
CHFJPY,3D,bullish,direct_touch,2012-06-29,2012-07-04,2012-07-05 14:00:00,2012-07-06 12:00:00,2012-07-06 14:00:00,0.08333333333333333,82.3265,81.8815,82.033,44.5,15.149999999999864,34.04494382022441,3,H4,82.056,81.456,82.77149999999999,81.456,1.1924999999999972,59.99999999999943,71.54999999999916,sl,-59.99999999999943,-1.0,loss,31.000000000000227,61.19999999999948,0.016666666666666823
EURJPY,3D,bullish,direct_touch,2012-06-29,2012-07-04,2012-07-05 14:00:00,2012-07-06 12:00:00,2012-07-06 13:00:00,0.041666666666666664,98.867,98.333,98.536,53.4,20.300000000000296,38.01498127340879,3,H4,98.553,97.953,99.40100000000001,97.953,1.4133333333333686,59.99999999999943,84.80000000000132,sl,-59.99999999999943,-1.0,loss,37.90000000000049,65.09999999999962,0.016666666666666823
CADCHF,3D,bearish,direct_touch,2011-04-08,2011-04-13,2012-07-05 12:00:00,2012-07-08 19:00:00,2012-07-20 11:00:00,11.666666666666666,0.95625,0.9654,0.96038,91.5,50.200000000000244,54.86338797814234,3,H4,0.96364,0.9746666666666667,0.9471,0.9746666666666667,1.5,110.26666666666628,165.39999999999998,sl,-110.26666666666628,-1.0,loss,82.20000000000005,121.09999999999954,0.9068923821039935
GBPJPY,3D,bullish,direct_touch,2012-06-29,2012-07-04,2012-07-06 13:00:00,2012-07-10 07:00:00,2012-07-11 13:00:00,1.25,123.298,122.8835,122.9385,41.449999999999996,5.500000000000682,13.268998793729029,1,D,122.9385,122.33850000000001,123.7125,123.7125,1.2900000000000138,59.99999999999943,77.40000000000009,tp,77.40000000000009,1.2900000000000138,win,80.94999999999999,15.749999999999886,0.016666666666666823
AUDJPY,3D,bullish,direct_touch,2012-07-09,2012-07-12,2012-07-12 01:00:00,2012-07-12 06:00:00,2012-07-19 00:00:00,6.75,81.1925,80.6635,81.0445,52.9,38.10000000000002,72.02268431001895,4,D,80.6975,80.01483333333334,81.72149999999999,81.72149999999999,1.5,68.26666666666625,102.39999999999867,tp,102.39999999999867,1.4999999999999896,win,107.04999999999956,64.54999999999984,0.014648437500000088
CADJPY,3D,bullish,direct_touch,2012-07-09,2012-07-12,2012-07-12 00:00:00,2012-07-12 07:00:00,2012-07-23 06:00:00,10.958333333333334,78.13,77.484,78.012,64.6,52.80000000000058,81.73374613003186,6,D,77.592,76.80266666666667,78.776,76.80266666666667,1.5,78.93333333333317,118.39999999999975,sl,-78.93333333333317,-1.0,loss,67.00000000000017,93.39999999999975,0.012668918918918946
EURCAD,3D,bullish,direct_touch,2010-06-10,2010-06-15,2012-07-06 13:00:00,2012-07-12 12:00:00,2012-07-13 12:00:00,1.0,1.25125,1.2452,1.24987,60.49999999999999,46.69999999999952,77.19008264462731,3,H4,1.2459,1.2383000000000002,1.2572999999999999,1.2383000000000002,1.5,75.99999999999828,113.99999999999854,sl,-75.99999999999828,-1.0,loss,30.69999999999906,78.70000000000043,1.3157894736842404
USDJPY,3D,bullish,direct_touch,2012-07-09,2012-07-12,2012-07-12 00:00:00,2012-07-12 12:00:00,2012-07-19 02:00:00,6.583333333333333,79.62,79.138,79.499,48.199999999999996,36.099999999999,74.8962655601639,3,D,79.215,78.61500000000001,80.102,78.61500000000001,1.4783333333333482,59.99999999999943,88.70000000000005,sl,-59.99999999999943,-1.0,loss,17.99999999999926,69.20000000000073,0.016666666666666823
GBPCAD,3D,bullish,direct_touch,2012-07-09,2012-07-12,2012-07-12 06:00:00,2012-07-12 18:00:00,2012-07-16 15:00:00,3.875,1.5801,1.57158,1.57722,85.19999999999999,56.400000000000894,66.1971830985926,1,H4,1.57262,1.561953333333333,1.5886200000000001,1.5886200000000001,1.5,106.66666666666823,160.00000000000236,tp,160.00000000000236,1.5,win,163.00000000000202,41.09999999999836,0.9374999999999861
EURUSD,3D,bullish,direct_touch,2010-07-01,2010-07-06,2012-07-10 15:00:00,2012-07-13 13:00:00,2012-07-19 07:00:00,5.75,1.22372,1.21516,1.21936,85.6,41.999999999999815,49.06542056074745,4,D,1.21666,1.206246666666667,1.2322799999999998,1.2322799999999998,1.5,104.13333333333163,156.19999999999743,tp,156.19999999999743,1.4999999999999998,win,157.79999999999905,4.00000000000178,0.960307298335483
AUDUSD,3D,bearish,direct_touch,2012-07-04,2012-07-09,2012-07-17 01:00:00,2012-07-17 02:00:00,2012-07-17 14:00:00,0.5,1.02825,1.0329,1.02964,46.49999999999999,32.59999999999818,70.10752688171652,2,H4,1.02988,1.03588,1.0236,1.0236,1.0466666666666393,60.00000000000005,62.79999999999841,tp,62.79999999999841,1.0466666666666393,win,62.99999999999972,9.600000000000719,1.6666666666666654
EURGBP,3D,bullish,direct_touch,2008-11-03,2008-11-06,2012-07-06 18:00:00,2012-07-19 12:00:00,2012-09-13 22:00:00,56.416666666666664,0.7926,0.78075,0.78416,118.49999999999999,34.09999999999913,28.776371308016145,2,H4,0.782,0.7670333333333333,0.80445,0.80445,1.5,149.66666666666683,224.4999999999997,tp,224.4999999999997,1.4999999999999962,win,226.69999999999968,64.30000000000047,0.6681514476614693
GBPJPY,3D,bullish,direct_touch,2012-07-17,2012-07-20,2012-07-20 06:00:00,2012-07-20 11:00:00,2012-07-23 02:00:00,2.625,123.32,122.047,122.9325,127.29999999999998,88.55000000000075,69.56009426551513,6,D,123.117,121.91969999999999,124.59299999999999,121.91969999999999,1.2327737409170376,119.73000000000127,147.5999999999985,sl,-119.73000000000127,-1.0,loss,31.799999999999784,144.29999999999978,0.008352125615969175
