pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots,entry_spread_pips,exit_spread_pips,commission_usd
EURNZD,3D,bullish,direct_touch,2011-03-10,2011-03-15,2011-03-24 03:00:00,2011-03-25 16:00:00,2011-04-13 14:00:00,18.916666666666668,1.88794,1.86065,1.8726,272.9,119.50000000000126,43.78893367533942,3,H4,1.86387,1.8296299999999999,1.91523,1.8296299999999999,1.5,342.4000000000005,513.6000000000007,sl,-345.4812992115785,-1.0104594019029731,loss,167.70000000000172,353.699999999999,0.2920560747663547,0.7632655719450026,2.31803363963245,1.4602803738317736
EURJPY,3D,bearish,direct_touch,2011-03-23,2011-03-28,2011-03-28 04:00:00,2011-03-29 07:00:00,2011-03-29 20:00:00,0.5416666666666666,114.947,115.564,115.217,61.699999999999996,34.69999999999942,56.23987034035562,1,H4,115.532,116.33333333333333,114.33,116.33333333333333,1.5,80.13333333333321,120.19999999999982,sl,-83.82763517787595,-1.0461643325026133,loss,33.799999999999386,85.99999999999994,0.012479201331114827,2.0893967760080794,1.6049050685356572,0.062396006655574134
CHFJPY,3D,bearish,direct_touch,2011-03-23,2011-03-28,2011-03-29 20:00:00,2011-03-30 05:00:00,2011-04-01 01:00:00,1.8333333333333333,89.6265,90.694,90.028,106.74999999999999,66.59999999999968,62.388758782201116,2,D,89.9195,90.8265,88.559,90.8265,1.5,90.69999999999965,136.05000000000018,sl,-94.66043429621465,-1.0437203340266263,loss,33.9500000000001,99.64999999999975,0.011025358324145577,2.027856954709043,1.9325773415057952,0.05512679162072789
EURJPY,3D,bearish,direct_touch,2010-05-12,2010-05-17,2011-03-31 00:00:00,2011-04-01 02:00:00,2011-04-08 07:00:00,7.208333333333333,117.308,122.2975,118.7315,498.94999999999993,356.60000000000025,71.47008718308453,5,D,118.4345,122.79645,112.3185,122.79645,1.4021251962998222,436.1949999999993,611.5999999999999,sl,-439.0761768101427,-1.0066167122735095,loss,21.450000000000102,451.94999999999936,0.0022925526427400628,1.5743501078253237,1.3068267023185303,0.011462763213700313
EURUSD,3D,bearish,direct_touch,2010-11-04,2010-11-09,2011-03-18 11:00:00,2011-04-04 00:00:00,2011-04-08 19:00:00,4.791666666666667,1.41386,1.42822,1.41849,143.6,97.30000000000015,67.75766016713104,3,H4,1.42664,1.4447333333333332,1.3995,1.4447333333333332,1.5,180.93333333333294,271.3999999999994,sl,-183.65442345545046,-1.017802635162772,loss,114.59999999999803,199.90000000000174,0.5526897568165082,0.9098015821422131,1.811288539973827,2.763448784082541
EURCAD,3D,bearish,direct_touch,2011-04-05,2011-04-08,2011-04-08 01:00:00,2011-04-08 03:00:00,2011-04-08 19:00:00,0.6666666666666666,1.37509,1.3808,1.37731,57.099999999999994,34.89999999999993,61.12084063047274,3,D,1.37703,1.38303,1.3693799999999998,1.38303,1.275000000000025,60.00000000000005,76.50000000000156,sl,-62.6041559298085,-1.051735932163474,loss,45.699999999999626,75.00000000000061,1.6666666666666654,1.9679838353855392,0.6361720944235753,8.333333333333327
EURGBP,3D,bearish,direct_touch,2011-04-05,2011-04-08,2011-04-08 10:00:00,2011-04-11 06:00:00,2011-04-12 14:00:00,1.3333333333333333,0.88153,0.88532,0.88201,37.9,33.10000000000035,87.3350923482859,5,H4,0.88494,0.89094,0.8777400000000001,0.89094,1.1999999999999778,60.00000000000005,71.99999999999874,sl,-63.37737595372372,-1.064622932562061,loss,56.39999999999978,63.40000000000012,1.6666666666666654,1.829997098183916,1.5473788555392407,8.333333333333327
NZDCAD,3D,bearish,direct_touch,2011-02-22,2011-02-25,2011-04-12 09:00:00,2011-04-12 12:00:00,2011-04-13 14:00:00,1.0833333333333333,0.75085,0.75493,0.75107,40.800000000000004,38.599999999999746,94.60784313725428,4,D,0.75473,0.76073,0.74677,0.76073,1.32666666666666,60.00000000000005,79.59999999999967,sl,-62.722823802546785,-1.0537137300424455,loss,21.200000000000106,86.3999999999998,1.6666666666666654,1.751123709911355,0.9717000926361242,8.333333333333327
EURCAD,3D,bearish,direct_touch,2011-03-23,2011-03-28,2011-04-12 13:00:00,2011-04-12 13:00:00,2011-04-15 17:00:00,3.1666666666666665,1.39216,1.39855,1.39451,63.9,40.40000000000043,63.22378716744982,4,D,1.39368,1.39968,1.3857700000000002,1.3857700000000002,1.3183333333333092,60.00000000000005,79.09999999999862,tp,76.9374773963194,1.2739579566053223,win,80.40000000000046,53.7999999999994,1.6666666666666654,1.049559068453479,1.1129635352263374,8.333333333333327
EURNZD,3D,bullish,direct_touch,2011-04-08,2011-04-13,2011-04-13 06:00:00,2011-04-13 06:00:00,2011-04-13 14:00:00,0.3333333333333333,1.83694,1.83032,1.83617,66.2,58.50000000000133,88.36858006042497,1,H4,1.83617,1.829658,1.84356,1.829658,1.1348280098279981,65.12000000000073,73.90000000000008,sl,-66.28735144532438,-1.0256042912365422,loss,41.09999999999836,76.70000000000066,1.5356265356265184,0.41943863156218014,0.7479128137620794,7.678132678132592
GBPCAD,3D,bearish,direct_touch,2011-04-08,2011-04-13,2011-04-13 00:00:00,2011-04-14 06:00:00,2011-05-05 10:00:00,21.166666666666668,1.55908,1.58004,1.56701,209.6,130.29999999999873,62.16603053435055,4,D,1.57148,1.59372,1.53812,1.59372,1.5,222.40000000000038,333.60000000000053,sl,-226.05853076299584,-1.018698429689728,loss,189.60000000000088,238.799999999999,0.44964028776978343,1.2107220807234578,2.447808682270746,2.248201438848917
AUDUSD,3D,bearish,direct_touch,2011-04-08,2011-04-13,2011-04-13 00:00:00,2011-04-20 01:00:00,2011-04-21 00:00:00,0.9583333333333334,1.04695,1.05829,1.0508,113.39999999999999,74.89999999999996,66.04938271604935,7,D,1.05809,1.0730766666666665,1.0356100000000001,1.0730766666666665,1.5,149.8666666666648,224.79999999999833,sl,-152.78697714613764,-1.0228223564021768,loss,21.700000000000053,158.10000000000102,0.6672597864768767,0.8643679319235104,2.0559425475491304,3.3362989323843832
CADCHF,3D,bullish,direct_touch,2011-04-18,2011-04-21,2011-04-21 07:00:00,2011-04-21 12:00:00,2011-04-26 22:00:00,5.416666666666667,0.93102,0.92312,0.92414,79.0,10.199999999999099,12.91139240506215,4,3D,0.92414,0.9142866666666666,0.93892,0.9142866666666666,1.5,98.5333333333338,147.80000000000015,sl,-101.58789787846788,-1.0360747416623892,loss,77.4000000000008,119.1999999999993,1.0148849797022956,2.4652159748741065,0.589348570259947,5.074424898511478
GBPAUD,3D,bullish,direct_touch,2011-04-21,2011-04-26,2011-04-26 11:00:00,2011-04-26 16:00:00,2011-04-27 07:00:00,0.625,1.53155,1.52691,1.52908,46.4,21.700000000000053,46.76724137931046,1,H1,1.52714,1.5211066666666666,1.53619,1.5211066666666666,1.5,60.33333333333335,90.50000000000001,sl,-63.556529124595414,-1.0617104274794817,loss,41.600000000001636,63.19999999999881,1.657458563535911,2.4073876043671567,0.8158081868964638,8.287292817679555
EURCHF,3D,bearish,direct_touch,2011-04-21,2011-04-26,2011-04-27 13:00:00,2011-04-28 09:00:00,2011-04-29 18:00:00,1.375,1.28977,1.2973,1.2964,75.3,8.999999999999009,11.952191235058445,2,wick_diff,1.2964,1.30584,1.28224,1.28224,1.5,94.39999999999893,141.5999999999995,tp,138.78903215662763,1.4649261880998856,win,148.39999999999964,1.40000000000029,1.0593220338983171,0.42770374349708007,2.3832640998741264,5.2966101694915855
AUDCHF,3D,bearish,direct_touch,2011-04-21,2011-04-26,2011-04-27 13:00:00,2011-04-28 22:00:00,2011-04-29 09:00:00,0.4583333333333333,0.95142,0.95536,0.95352,39.4,18.399999999999526,46.700507614212,2,H4,0.955,0.961,0.94748,0.94748,1.2533333333333274,60.00000000000005,75.1999999999997,tp,72.38296529196386,1.1980494215327302,win,82.39999999999914,3.6000000000002697,1.6666666666666654,2.1934141738310062,0.6236205342046994,8.333333333333327
CADCHF,3D,bullish,direct_touch,2011-03-18,2011-03-23,2011-04-29 08:00:00,2011-04-29 12:00:00,2011-05-04 13:00:00,5.041666666666667,0.91244,0.90033,0.90952,121.09999999999998,91.9000000000003,75.88769611891026,4,H4,0.91104,0.899119,0.92455,0.899119,1.133294186729307,119.20999999999958,135.10000000000022,sl,-121.26565128291134,-1.021438229032059,loss,64.10000000000026,126.29999999999919,0.8388558006878647,0.6935894543946736,1.362061828516591,4.194279003439323
EURCHF,3D,bullish,direct_touch,2011-04-18,2011-04-21,2011-04-21 12:00:00,2011-05-04 15:00:00,2011-05-09 13:00:00,4.916666666666667,1.2868,1.273,1.28449,138.0,114.89999999999999,83.2608695652174,3,H4,1.27362,1.2556333333333334,1.3006,1.2556333333333334,1.5,179.86666666666594,269.8,sl,-182.67902507735243,-1.0184156323796507,loss,58.80000000000107,196.7999999999992,0.5559673832468518,1.3988544642051082,1.4135039464806243,2.779836916234259
CHFJPY,3D,bullish,direct_touch,2011-04-26,2011-04-29,2011-05-05 10:00:00,2011-05-05 12:00:00,2011-05-11 16:00:00,6.166666666666667,92.8725,92.1025,92.2955,77.0,19.299999999999784,25.064935064934783,2,H4,92.198,91.23499999999999,93.6425,91.23499999999999,1.5,96.30000000000081,144.4500000000005,sl,-98.71417896394377,-1.0251212768841427,loss,88.40000000000003,108.69999999999891,0.010384215991692541,0.616086490305518,1.7980924736373352,0.05192107995846271
EURGBP,3D,bullish,direct_touch,2011-04-26,2011-04-29,2011-05-06 11:00:00,2011-05-06 15:00:00,2011-05-06 18:00:00,0.125,0.88379,0.87836,0.88086,54.3,24.999999999999467,46.040515653774335,4,H4,0.88132,0.87532,0.88922,0.87532,1.3166666666666684,60.00000000000005,79.00000000000017,sl,-62.20382863261986,-1.0450638105436636,loss,27.200000000000557,62.40000000000023,1.6666666666666654,0.7121437080906209,1.4916849245293353,8.333333333333327
EURCHF,3D,bullish,direct_touch,2011-03-18,2011-03-23,2011-05-06 16:00:00,2011-05-09 15:00:00,2011-05-25 10:00:00,15.791666666666666,1.25998,1.24271,1.25678,172.7,140.70000000000027,81.47075854082239,3,H4,1.25022,1.2322000000000002,1.27725,1.2322000000000002,1.5,180.19999999999925,270.2999999999989,sl,-182.70116773135834,-1.0166546488976642,loss,199.39999999999847,203.00000000000205,0.5549389567147637,1.2721219869315565,1.2290457444275045,2.7746947835738185
GBPAUD,3D,bullish,direct_touch,2011-05-04,2011-05-09,2011-05-09 07:00:00,2011-05-10 14:00:00,2011-05-11 14:00:00,1.0,1.5203,1.51215,1.51638,81.49999999999999,42.29999999999956,51.901840490797014,1,H1,1.51234,1.5016,1.52845,1.52845,1.5,107.39999999999971,161.10000000000068,tp,159.44523418254474,1.479937003561873,win,174.39999999999898,80.59999999999955,0.9310986964618275,1.0262289080227172,0.6285369094317517,4.655493482309137
NZDCAD,3D,bullish,direct_touch,2011-05-04,2011-05-09,2011-05-10 11:00:00,2011-05-11 10:00:00,2011-05-12 15:00:00,1.2083333333333333,0.76075,0.75374,0.75885,70.1,51.100000000000584,72.89586305278259,1,H1,0.7563,0.74866,0.76776,0.76776,1.5,76.39999999999979,114.60000000000025,tp,112.12926181356607,1.4611159923241674,win,138.70000000000047,4.100000000000215,1.308900523560213,1.589016565120412,0.8817216213146551,6.544502617801065
EURUSD,3D,bullish,direct_touch,2011-04-18,2011-04-21,2011-05-06 16:00:00,2011-05-11 16:00:00,2011-06-07 08:00:00,26.666666666666668,1.44119,1.41573,1.43656,254.6,208.30000000000126,81.81461115475305,9,D,1.42056,1.3898333333333335,1.46665,1.46665,1.5,307.2666666666657,460.89999999999964,tp,458.4111544271252,1.4902727959225213,win,475.6000000000004,235.79999999999933,0.3254502061184649,0.6937152537390366,1.7951303191348817,1.6272510305923247
EURNZD,3D,bullish,direct_touch,2011-04-18,2011-04-21,2011-05-11 16:00:00,2011-05-11 16:00:00,2011-05-12 14:00:00,0.9166666666666666,1.80236,1.79844,1.80312,39.199999999999996,46.800000000000175,119.38775510204127,1,H1,1.79866,1.79266,1.8062799999999999,1.79266,1.2699999999999922,60.00000000000005,76.19999999999959,sl,-61.992471644001235,-1.0415411940666863,loss,80.20000000000138,66.99999999999928,1.6666666666666654,0.9430281881979424,1.0494434558018175,8.333333333333327
AUDNZD,3D,bullish,direct_touch,2011-05-09,2011-05-12,2011-05-12 01:00:00,2011-05-12 01:00:00,2011-05-12 02:00:00,0.041666666666666664,1.35372,1.34472,1.35322,89.99999999999999,85.00000000000173,94.44444444444639,1,H4,1.35107,1.3433033333333333,1.36272,1.3433033333333333,1.5,77.66666666666698,116.49999999999937,sl,-81.79199736716879,-1.059553614169551,loss,43.400000000000105,97.59999999999991,1.2875536480686642,2.017622252709925,2.107708447791466,6.437768240343321
AUDCAD,3D,bullish,direct_touch,2011-05-04,2011-05-09,2011-05-11 10:00:00,2011-05-12 01:00:00,2011-05-27 03:00:00,15.083333333333334,1.03316,1.02126,1.03105,119.0,97.89999999999965,82.26890756302492,3,D,1.02246,1.0073933333333331,1.04506,1.04506,1.5,150.66666666666782,226.00000000000173,tp,222.05749296362762,1.4705143338293756,win,241.10000000000073,30.29999999999866,0.663716814159287,1.7115490556638966,2.230957980710649,3.318584070796435
EURJPY,3D,bullish,direct_touch,2011-03-28,2011-03-31,2011-05-12 09:00:00,2011-05-12 09:00:00,2011-05-12 15:00:00,0.25,114.304,113.5545,114.187,74.95,63.24999999999932,84.38959306204045,1,H4,114.187,113.47955,115.0535,115.0535,1.2248215421584692,70.74499999999944,86.6500000000002,tp,81.94367171747956,1.1582256232593147,win,103.30000000000013,0.0999999999990564,0.014135274577708785,2.476687984541144,2.229640297978857,0.07067637288854392
EURNZD,3D,bullish,direct_touch,2011-02-22,2011-02-25,2011-05-12 15:00:00,2011-05-12 15:00:00,2011-05-13 08:00:00,0.7083333333333334,1.79083,1.77904,1.78904,117.89999999999999,100.00000000000009,84.81764206955053,7,D,1.78904,1.777861,1.80262,1.80262,1.2147777082028683,111.79000000000049,135.79999999999924,tp,131.85403893709147,1.1750070573136318,win,155.89999999999992,49.20000000000035,0.8945343948474779,2.475166677724355,1.4707943851841745,4.4726719742373895
CADCHF,3D,bullish,direct_touch,2011-05-17,2011-05-20,2011-05-20 12:00:00,2011-05-20 12:00:00,2011-05-25 05:00:00,4.708333333333333,0.90646,0.90274,0.90616,37.2,34.19999999999978,91.93548387096716,3,H1,0.90304,0.89704,0.91018,0.89704,1.1900000000000048,60.00000000000005,71.40000000000035,sl,-61.62958896112846,-1.0354931493521402,loss,70.00000000000006,63.69999999999987,1.6666666666666654,1.0565560239901266,0.5730329371374677,8.333333333333327
EURUSD,3D,bullish,direct_touch,2011-05-17,2011-05-20,2011-05-20 14:00:00,2011-05-23 04:00:00,2011-05-27 03:00:00,3.9583333333333335,1.4156,1.40488,1.4121,107.2,72.20000000000005,67.35074626865676,3,D,1.40666,1.3935533333333334,1.42632,1.42632,1.5,131.06666666666598,196.6000000000001,tp,194.2652407211476,1.4783716229996078,win,211.99999999999883,96.7999999999991,0.762970498474063,0.822822873335255,1.5119364055178108,3.814852492370315
AUDUSD,3D,bullish,direct_touch,2011-05-17,2011-05-20,2011-05-23 05:00:00,2011-05-23 09:00:00,2011-05-25 05:00:00,1.8333333333333333,1.05548,1.05058,1.05137,48.99999999999999,7.899999999998464,16.122448979588704,2,wick_diff,1.05137,1.0453633333333332,1.0603799999999999,1.0453633333333332,1.5,60.06666666666715,90.09999999999962,sl,-62.57471230677991,-1.0500784512782364,loss,69.30000000000102,63.899999999998954,1.6648168701442707,1.9139188324926517,0.594126807620137,8.324084350721353
GBPAUD,3D,bearish,direct_touch,2011-05-17,2011-05-20,2011-05-23 03:00:00,2011-05-25 05:00:00,2011-06-06 15:00:00,12.416666666666666,1.53406,1.54538,1.54146,113.2,39.199999999999235,34.62897526501699,1,H1,1.54478,1.5594733333333335,1.52274,1.52274,1.5,146.93333333333447,220.40000000000057,tp,216.0156156240034,1.466757819582589,win,220.40000000000057,58.79999999999885,0.6805807622504484,2.013808031392744,2.3705763446025556,3.402903811252242
AUDCHF,3D,bullish,direct_touch,2011-05-04,2011-05-09,2011-05-16 11:00:00,2011-05-25 05:00:00,2011-06-01 17:00:00,7.5,0.9342,0.91376,0.93382,204.39999999999998,200.59999999999965,98.14090019569456,7,H4,0.92021,0.8972566666666666,0.95464,0.8972566666666666,1.5,229.5333333333338,344.3000000000007,sl,-233.25279501622552,-1.0183827839800685,loss,41.70000000000007,232.70000000000013,0.4356665698518725,1.6313312412801835,2.0881304416115527,2.1783328492593625
EURCAD,3D,bearish,direct_touch,2011-05-20,2011-05-25,2011-05-26 05:00:00,2011-05-26 12:00:00,2011-05-27 03:00:00,0.625,1.38461,1.3885,1.38635,38.9,21.500000000000963,55.26992287917986,3,H4,1.38742,1.39342,1.38072,1.39342,1.1166666666666907,60.00000000000005,67.0000000000015,sl,-62.27591024162038,-1.046265170693672,loss,63.60000000000143,69.2999999999988,1.6666666666666654,1.2121480789773367,1.063762162643231,8.333333333333327
AUDCAD,3D,bearish,direct_touch,2011-05-20,2011-05-25,2011-05-26 00:00:00,2011-05-26 12:00:00,2011-05-27 03:00:00,0.625,1.03235,1.04018,1.03584,78.3,43.400000000000105,55.427841634738314,2,H1,1.03762,1.0463533333333332,1.02452,1.0463533333333332,1.5,87.33333333333259,130.9999999999989,sl,-90.79303858483101,-1.0453401364675396,loss,30.200000000000227,89.50000000000013,1.145038167938941,1.787829377650302,1.671875873848149,5.725190839694704
AUDUSD,3D,bearish,direct_touch,2011-05-20,2011-05-25,2011-05-27 02:00:00,2011-05-27 03:00:00,2011-06-01 19:00:00,5.666666666666667,1.06697,1.07109,1.06814,41.2,29.50000000000008,71.60194174757301,1,H1,1.07084,1.07684,1.06285,1.06285,1.3316666666666557,60.00000000000005,79.89999999999941,tp,76.92761450052376,1.2737935750087284,win,103.90000000000121,48.99999999999904,1.6666666666666654,2.3499189727529686,0.6224665267230098,8.333333333333327
EURGBP,3D,bearish,direct_touch,2011-05-20,2011-05-25,2011-06-02 07:00:00,2011-06-02 13:00:00,2011-06-03 13:00:00,1.0,0.8814,0.88452,0.88381,31.2,7.099999999999884,22.756410256409886,3,H4,0.88432,0.89032,0.87828,0.89032,1.0066666666666733,60.00000000000005,60.40000000000045,sl,-62.36974342363699,-1.0478290570606157,loss,13.699999999999823,62.99999999999972,1.6666666666666654,1.7734075109697922,0.596335912666524,8.333333333333327
AUDUSD,3D,bearish,direct_touch,2011-05-30,2011-06-02,2011-06-03 16:00:00,2011-06-03 16:00:00,2011-06-06 19:00:00,3.125,1.07256,1.07574,1.07191,31.8,38.3,120.44025157232706,4,H1,1.0755,1.0815,1.06938,1.06938,1.019999999999983,60.00000000000005,61.19999999999903,tp,58.6331149907382,0.9688852498456358,win,62.39999999999801,19.800000000000928,1.6666666666666654,1.8874503435631895,0.6794346656987728,8.333333333333327
EURCAD,3D,bearish,direct_touch,2011-05-04,2011-05-09,2011-06-02 09:00:00,2011-06-03 18:00:00,2011-06-15 07:00:00,11.541666666666666,1.41228,1.434,1.41731,217.2,166.8999999999987,76.84162062615042,2,H4,1.43013,1.4565099999999997,1.39056,1.39056,1.5,263.7999999999985,395.6999999999988,tp,392.31387288434894,1.4852686614266535,win,414.69999999999897,78.10000000000095,0.37907505686126075,2.329054099249538,1.057073016400261,1.8953752843063039
AUDJPY,3D,bullish,direct_touch,2011-05-09,2011-05-12,2011-05-12 01:00:00,2011-06-08 10:00:00,2011-08-03 14:00:00,56.166666666666664,86.414,84.3265,86.114,208.75,178.75000000000085,85.62874251497047,7,D,84.712,82.18566666666666,88.50150000000001,82.18566666666666,1.5,252.63333333333406,378.9500000000004,sl,-256.44426302136907,-1.015104616788633,loss,307.8000000000003,262.8,0.003958305845098287,1.992204072948504,1.8187256150863995,0.019791529225491433
AUDNZD,3D,bullish,direct_touch,2011-06-02,2011-06-07,2011-06-07 08:00:00,2011-06-08 21:00:00,2011-06-15 03:00:00,6.25,1.30236,1.2927,1.29874,96.6,60.40000000000045,62.52587991718473,3,D,1.29299,1.2803033333333336,1.31202,1.31202,1.5,126.86666666666513,190.2999999999988,tp,187.6622550375906,1.475267380748236,win,195.19999999999982,125.900000000001,0.7882291119285434,1.9848517523958458,0.6528932100123276,3.9411455596427167
NZDCAD,3D,bearish,direct_touch,2011-05-30,2011-06-02,2011-06-06 06:00:00,2011-06-08 21:00:00,2011-06-13 01:00:00,4.166666666666667,0.80053,0.80503,0.80061,44.99999999999999,44.19999999999979,98.22222222222177,4,H1,0.80438,0.81038,0.79603,0.79603,1.3916666666666602,60.00000000000005,83.49999999999969,tp,80.91610242962676,1.3402683738271117,win,85.19999999999972,48.59999999999975,1.6666666666666654,0.4051921691261517,2.1787054012466562,8.333333333333327
AUDNZD,3D,bullish,direct_touch,2011-02-01,2011-02-04,2011-06-09 01:00:00,2011-06-09 10:00:00,2011-06-13 11:00:00,4.041666666666667,1.29022,1.27806,1.2888,121.6,107.39999999999971,88.3223684210524,7,H4,1.28198,1.2683799999999998,1.3023799999999999,1.3023799999999999,1.5,136.00000000000057,203.99999999999972,tp,201.5256314099356,1.4781296427201087,win,204.20000000000104,15.799999999999148,0.7352941176470558,1.5339054160361294,0.9404631740294419,3.676470588235279
AUDCAD,3D,bullish,direct_touch,2011-06-02,2011-06-07,2011-06-09 01:00:00,2011-06-10 04:00:00,2011-06-23 07:00:00,13.125,1.03739,1.03066,1.03509,67.3,44.30000000000156,65.82466567607959,6,H4,1.03323,1.0259700000000003,1.04412,1.0259700000000003,1.5,72.59999999999822,108.89999999999844,sl,-74.0044294661213,-1.0262318108281423,loss,91.699999999999,86.70000000000176,1.377410468319593,1.004158853672056,0.40027061245170154,6.887052341597965
AUDUSD,3D,bullish,direct_touch,2011-06-10,2011-06-15,2011-06-15 15:00:00,2011-06-16 04:00:00,2011-06-30 02:00:00,13.916666666666666,1.0627,1.05244,1.05635,102.6,39.09999999999858,38.10916179337094,5,D,1.05259,1.03901,1.07296,1.07296,1.5,135.79999999999924,203.7,tp,199.91798785633284,1.4684682463647567,win,215.5000000000018,135.0999999999991,0.736377025036823,2.4723948449986883,1.3096172986671728,3.681885125184115
AUDJPY,3D,bullish,direct_touch,2011-06-10,2011-06-15,2011-06-15 17:00:00,2011-06-20 06:00:00,2011-06-29 20:00:00,9.583333333333334,85.401,84.4295,84.4615,97.15,3.1999999999996476,3.2938754503341716,3,3D,84.4615,83.1875,86.3725,86.3725,1.5,127.40000000000009,191.10000000000014,tp,188.50861554373068,1.479620216198827,win,191.94999999999993,39.95000000000033,0.007849293563579272,0.45424338464212705,2.1371410716272283,0.03924646781789636
EURNZD,3D,bearish,direct_touch,2011-06-15,2011-06-20,2011-06-20 03:00:00,2011-06-20 23:00:00,2011-06-22 22:00:00,1.9583333333333333,1.76505,1.77285,1.7716,77.99999999999999,12.499999999999734,16.025641025640684,1,wick_diff,1.7716,1.7811666666666668,1.75725,1.75725,1.5,95.66666666666723,143.50000000000085,tp,141.4763934534724,1.4736208374927344,win,144.30000000000163,50.39999999999933,1.0452961672473806,0.4816544648778719,1.5419520816502068,5.226480836236903
NZDCAD,3D,bullish,direct_touch,2011-06-15,2011-06-20,2011-06-20 06:00:00,2011-06-21 14:00:00,2011-06-24 10:00:00,2.8333333333333335,0.79211,0.78472,0.79054,73.89999999999999,58.20000000000047,78.75507442489915,2,H4,0.78999,0.78365,0.7995,0.7995,1.5,63.40000000000012,95.10000000000018,tp,92.61300799482396,1.4528865614325517,win,97.80000000000011,16.300000000000203,1.5772870662460536,0.9967817491457844,1.4902102560301083,7.886435331230269
AUDCHF,3D,bullish,direct_touch,2011-03-18,2011-03-23,2011-06-23 12:00:00,2011-06-23 12:00:00,2011-06-27 11:00:00,3.9583333333333335,0.88084,0.87068,0.87836,101.6,76.8000000000002,75.59055118110255,3,H4,0.88026,0.869664,0.8909999999999999,0.869664,1.013590033975067,105.96000000000049,107.3999999999986,sl,-109.45365984443622,-1.0376902590075097,loss,62.20000000000003,107.00000000000043,0.9437523593808941,2.0231599294051335,1.4704999150305083,4.71876179690447
EURUSD,3D,bullish,direct_touch,2011-06-20,2011-06-23,2011-06-23 07:00:00,2011-06-23 13:00:00,2011-06-29 22:00:00,6.375,1.42758,1.40738,1.41918,201.99999999999997,118.00000000000033,58.41584158415858,5,H4,1.41411,1.3916633333333333,1.44778,1.44778,1.5,224.46666666666724,336.7000000000009,tp,332.91673902080987,1.4809180532557573,win,343.2999999999997,38.40000000000065,0.4455004455004444,1.7842811263429692,1.9989798528492657,2.227502227502222
EURNZD,3D,bullish,direct_touch,2011-06-10,2011-06-15,2011-06-15 09:00:00,2011-06-23 14:00:00,2011-06-27 23:00:00,4.375,1.75919,1.74062,1.75063,185.7,100.09999999999852,53.904146472804804,2,H1,1.74628,1.7252933333333333,1.77776,1.77776,1.5,209.86666666666707,314.7999999999995,tp,312.61048300910807,1.4871846394970178,win,340.39999999999844,38.50000000000131,0.47649301143583134,1.2062348875057665,0.9832821033869039,2.382465057179157
EURCAD,3D,bearish,direct_touch,2011-06-20,2011-06-23,2011-06-24 20:00:00,2011-06-27 11:00:00,2011-06-28 13:00:00,1.0833333333333333,1.40185,1.40687,1.40488,50.199999999999996,19.900000000001583,39.64143426295136,1,H1,1.40609,1.4122633333333334,1.39683,1.4122633333333334,1.5,61.73333333333364,92.60000000000045,sl,-63.48749832453038,-1.0365145516932517,loss,27.500000000000302,70.5,1.6198704103671626,0.6471119737080837,1.1070530174874251,8.099352051835814
GBPAUD,3D,bullish,direct_touch,2011-06-23,2011-06-28,2011-06-28 17:00:00,2011-06-29 07:00:00,2011-06-30 00:00:00,0.7083333333333334,1.51954,1.51102,1.51498,85.19999999999999,39.59999999999963,46.47887323943619,2,H4,1.5117,1.5007933333333334,1.52806,1.5007933333333334,1.5,109.0666666666662,163.59999999999928,sl,-111.70473378577572,-1.0287720090382904,loss,25.800000000000267,115.89999999999989,0.9168704156479258,0.9486333485273024,1.6894337705822033,4.584352078239629
EURNZD,3D,bullish,direct_touch,2011-06-23,2011-06-28,2011-06-29 07:00:00,2011-06-29 08:00:00,2011-07-06 07:00:00,6.958333333333333,1.76202,1.74243,1.75846,195.89999999999998,160.29999999999987,81.82746299132204,3,H1,1.75793,1.7404709999999999,1.78161,1.7404709999999999,1.3563205223666746,174.5900000000011,236.79999999999922,sl,-178.95375967602598,-1.0278581801708278,loss,50.799999999999734,177.7000000000006,0.572770490864307,2.139511512928584,2.2242481630969486,2.8638524543215347
EURUSD,3D,bearish,direct_touch,2011-06-23,2011-06-28,2011-06-28 14:00:00,2011-06-29 10:00:00,2011-06-30 16:00:00,1.25,1.43549,1.44421,1.43573,87.2,84.80000000000042,97.24770642201884,2,H4,1.44295,1.4537366666666667,1.4267699999999999,1.4537366666666667,1.5,107.86666666666721,161.80000000000084,sl,-111.80244738914435,-1.0411228126311227,loss,101.10000000000063,108.39999999999961,0.9270704573547542,2.1766477274280027,1.7591329950494354,4.635352286773771
EURGBP,3D,bearish,direct_touch,2011-05-04,2011-05-09,2011-06-29 07:00:00,2011-06-30 08:00:00,2011-07-06 13:00:00,6.208333333333333,0.89925,0.90423,0.90064,49.8,35.89999999999982,72.08835341365426,2,H4,0.90416,0.9107533333333333,0.89427,0.89427,1.5,65.9333333333334,98.89999999999954,tp,95.30468349141174,1.4378870094754044,win,99.89999999999942,41.60000000000052,1.516683518705762,2.129741231468365,1.4655752771193522,7.583417593528809
