pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots,entry_spread_pips,exit_spread_pips,commission_usd
AUDNZD,M,bullish,direct_touch,2018-04-02,2018-05-01,2018-11-14 08:00:00,2018-12-06 02:00:00,2019-01-02 22:00:00,27.833333333333332,1.06167,1.04885,1.0561,128.2,72.49999999999979,56.55226209048345,11,3D,1.05047,1.0344566666666668,1.07449,1.0344566666666668,1.5,160.13333333333213,240.19999999999928,sl,-162.71124511912038,-1.0192209312184946,loss,83.19999999999882,463.19999999999914,0.6244796003330605,1.8829398376535227,0.6949719481340907,3.1223980016653026
USDJPY,M,bullish,direct_touch,2018-11-01,2018-12-03,2018-12-04 08:00:00,2018-12-06 14:00:00,2018-12-20 17:00:00,14.125,112.944,111.378,112.306,156.6,92.79999999999973,59.25925925925908,9,D,112.42,111.02666666666667,114.51,111.02666666666667,1.5,139.3333333333331,209.00000000000034,sl,-141.44924211242085,-1.0152218333427352,loss,128.9999999999992,139.7999999999996,0.00717703349282298,1.244685540288139,0.871223238798701,0.035885167464114895
CADCHF,M,bullish,direct_touch,2018-09-03,2018-10-01,2018-12-06 09:00:00,2018-12-06 15:00:00,2018-12-24 14:00:00,17.958333333333332,0.74284,0.73154,0.74054,112.99999999999999,90.00000000000007,79.64601769911512,9,3D,0.73758,0.7265400000000001,0.7541399999999999,0.7265400000000001,1.5,110.39999999999938,165.59999999999908,sl,-112.34883164724762,-1.022181446080147,loss,107.50000000000037,121.60000000000059,0.9057971014492804,0.8321689082442736,1.1166627390036268,4.528985507246402
EURGBP,M,bearish,direct_touch,2018-09-03,2018-10-01,2018-12-07 17:00:00,2018-12-10 12:00:00,2019-01-17 16:00:00,38.166666666666664,0.89545,0.90985,0.9052,144.0,46.500000000000426,32.29166666666697,9,3D,0.90332,0.9181666666666667,0.88105,0.88105,1.5,148.46666666666673,222.7000000000001,tp,220.18175662817717,1.479670565524318,win,234.40000000000015,54.199999999999804,0.6735518634934887,0.9428720119826984,1.575371359840261,3.367759317467444
GBPCHF,M,bullish,direct_touch,2018-09-03,2018-10-01,2018-12-10 11:00:00,2018-12-10 15:00:00,2019-01-02 22:00:00,23.291666666666668,1.25566,1.24597,1.25118,96.9,52.09999999999937,53.766769865840416,7,D,1.24736,1.2353666666666667,1.26535,1.2353666666666667,1.5,119.933333333333,179.8999999999995,sl,-124.02984182115384,-1.0383255293592624,loss,160.7999999999987,137.40000000000086,0.833796553640914,2.0023109996218302,2.0941974881983034,4.16898276820457
AUDJPY,M,bullish,direct_touch,2018-11-01,2018-12-03,2018-12-19 19:00:00,2018-12-20 16:00:00,2018-12-24 13:00:00,3.875,79.886,78.564,79.842,132.20000000000002,127.80000000000058,96.67170953101405,7,D,79.266,77.97133333333335,81.208,77.97133333333335,1.5,129.46666666666573,194.1999999999993,sl,-132.81349387770973,-1.0258894995703711,loss,17.39999999999924,130.00000000000114,0.007723995880535586,1.9787710982569358,1.3680561127873274,0.03861997940267793
AUDUSD,M,bullish,direct_touch,2018-11-01,2018-12-03,2018-12-21 10:00:00,2018-12-21 17:00:00,2019-01-02 13:00:00,11.833333333333334,0.70729,0.70213,0.70725,51.599999999999994,51.20000000000013,99.22480620155065,9,D,0.7053,0.6993,0.71245,0.6993,1.191666666666664,60.00000000000005,71.4999999999999,sl,-61.24731961173468,-1.0291219935289104,loss,24.799999999999265,70.99999999999994,1.6666666666666654,0.7650260412301731,0.48229357050395083,8.333333333333327
CHFJPY,M,bullish,direct_touch,2018-11-01,2018-12-03,2018-12-21 14:00:00,2018-12-23 22:00:00,2018-12-27 14:00:00,3.6666666666666665,111.986,111.56,111.868,42.6,30.799999999999272,72.30046948356636,3,H1,111.594,110.994,112.412,112.412,1.3633333333333664,59.99999999999943,81.8000000000012,tp,80.2789619875071,1.3378993664584644,win,92.6000000000002,20.899999999998897,0.016666666666666823,0.5686260983653717,0.9524119141289518,0.08333333333333412
USDJPY,M,bullish,direct_touch,2018-09-03,2018-10-01,2018-12-20 17:00:00,2018-12-24 14:00:00,2019-01-02 06:00:00,8.666666666666666,111.081,109.774,110.38,130.7,60.599999999999454,46.36572302983891,7,D,110.52,109.27466666666666,112.388,109.27466666666666,1.5,124.53333333333347,186.80000000000092,sl,-129.05094762334102,-1.0363164959047715,loss,89.00000000000006,139.30000000000007,0.00802997858672376,2.029824296722997,2.4877899932852516,0.0401498929336188
AUDCHF,M,bullish,direct_touch,2018-09-03,2018-10-01,2018-12-24 14:00:00,2018-12-24 19:00:00,2019-01-02 22:00:00,9.125,0.69688,0.68748,0.69576,94.0,82.80000000000065,88.08510638297942,6,H4,0.69548,0.6865399999999999,0.70628,0.6865399999999999,1.2080536912751634,89.40000000000059,108.00000000000031,sl,-91.4509464590929,-1.0285340767236273,loss,87.2000000000006,303.70000000000005,1.1185682326621849,1.2840444038634478,0.7669020552289253,5.592841163310924
NZDJPY,M,bullish,direct_touch,2018-11-01,2018-12-03,2018-12-31 15:00:00,2019-01-02 02:00:00,2019-01-02 22:00:00,0.8333333333333334,73.594,72.338,73.555,125.6,121.7000000000013,96.89490445859977,8,H4,73.263,72.20500000000001,74.85,72.20500000000001,1.5,105.79999999999927,158.6999999999989,sl,-108.96862499752302,-1.0299964555531549,loss,21.099999999999852,210.30000000000086,0.009451795841209896,1.9611577454215252,1.2074672521030279,0.047258979206049476
USDJPY,M,bullish,direct_touch,2018-06-01,2018-07-02,2019-01-02 09:00:00,2019-01-02 22:00:00,2019-01-02 23:00:00,0.041666666666666664,108.814,108.114,108.724,70.0,60.99999999999994,87.14285714285707,3,H1,108.636,108.036,109.514,108.036,1.4633333333333474,59.99999999999943,87.80000000000001,sl,-63.64396226592248,-1.0608160377653846,loss,27.900000000001057,381.6999999999993,0.016666666666666823,1.7339065456119729,1.9100557203116457,0.08333333333333412
EURGBP,M,bullish,direct_touch,2018-11-01,2018-12-03,2019-01-15 20:00:00,2019-01-24 13:00:00,2019-07-29 12:00:00,185.95833333333334,0.88618,0.86563,0.87235,205.49999999999997,67.19999999999948,32.700729927007046,3,H1,0.86832,0.8427133333333333,0.9067299999999999,0.9067299999999999,1.5,256.06666666666666,384.0999999999994,tp,381.38364689320525,1.4874393916683362,win,402.0000000000001,210.59999999999965,0.39052330122363965,1.0797695334019612,1.6365835733927345,1.9526165061181984
GBPCHF,M,bearish,direct_touch,2018-11-01,2018-12-03,2019-01-17 17:00:00,2019-01-25 21:00:00,2019-06-03 17:00:00,128.83333333333334,1.28746,1.31734,1.3116,298.8,57.39999999999856,19.21017402945066,3,wick_diff,1.3116,1.3476133333333333,1.2575800000000001,1.2575800000000001,1.5,360.1333333333323,540.1999999999996,tp,535.7526083301956,1.4862623333863303,win,544.9000000000015,309.19999999999834,0.27767493520918257,2.0703906202519438,2.3770010495525873,1.3883746760459128
NZDUSD,M,bearish,direct_touch,2018-12-03,2019-01-01,2019-01-30 19:00:00,2019-01-30 19:00:00,2019-02-06 21:00:00,7.083333333333333,0.68727,0.69694,0.6887,96.69999999999999,82.40000000000025,85.2119958634956,11,D,0.69002,0.6982999999999999,0.6776000000000001,0.6776000000000001,1.5,82.79999999999954,124.19999999999875,tp,121.45632804046568,1.4608252178800283,win,133.99999999999966,41.80000000000072,1.2077294685990405,2.12760125960982,0.6160706999239481,6.038647342995203
NZDCHF,M,bearish,direct_touch,2018-12-03,2019-01-01,2019-01-30 19:00:00,2019-02-05 11:00:00,2019-02-06 21:00:00,1.4166666666666667,0.68648,0.69394,0.68884,74.6,50.99999999999993,68.36461126005354,6,H4,0.69099,0.69897,0.67902,0.67902,1.5,79.79999999999987,119.70000000000036,tp,117.23297303875779,1.4628192110120048,win,126.89999999999978,1.100000000000545,1.2531328320802024,1.1219741596478023,1.3450528015947405,6.265664160401013
GBPNZD,M,bearish,direct_touch,2019-01-01,2019-02-01,2019-02-04 08:00:00,2019-02-07 13:00:00,2019-04-24 12:00:00,75.95833333333333,1.89922,1.94281,1.91206,435.8999999999999,307.4999999999983,70.54370268410149,9,H4,1.9177,1.95908,1.85563,1.95908,1.5,413.7999999999997,620.7000000000006,sl,-416.2934067506674,-1.007233945748351,loss,515.9000000000002,414.49999999999983,0.24166263895601756,1.4360747865719639,1.0573319640952819,1.2083131947800878
EURNZD,M,bullish,direct_touch,2018-12-03,2019-01-01,2019-02-15 11:00:00,2019-02-15 12:00:00,2019-02-21 01:00:00,5.541666666666667,1.64537,1.63298,1.64442,123.89999999999999,114.39999999999894,92.33252623083047,9,D,1.64271,1.631741,1.65776,1.65776,1.3720485003191087,109.68999999999784,150.50000000000006,tp,148.98513031299743,1.3536797366487405,win,162.3000000000019,15.499999999999403,0.9116601331023974,1.0742557982712022,0.44061388873333923,4.558300665511987
GBPJPY,M,bearish,direct_touch,2018-12-03,2019-01-01,2019-01-25 18:00:00,2019-02-25 22:00:00,2019-05-17 09:00:00,80.45833333333333,144.705,149.49,145.516,478.5,397.4000000000018,83.05120167189169,13,D,145.804,149.9685,139.92000000000002,139.92000000000002,1.4128947052467236,416.4500000000004,588.3999999999986,tp,585.8908891500391,1.4068576999640738,win,591.4000000000016,307.59999999999934,0.0024012486492976325,0.5452683310804445,1.9638425188784498,0.012006243246488163
GBPCAD,M,bearish,direct_touch,2019-01-01,2019-02-01,2019-02-26 09:00:00,2019-02-27 11:00:00,2019-03-06 15:00:00,7.166666666666667,1.73992,1.75293,1.7497,130.1,32.30000000000066,24.827056110684595,1,H1,1.75197,1.7686766666666667,1.72691,1.7686766666666667,1.5,167.06666666666646,250.60000000000082,sl,-171.23003873407148,-1.0279132406269256,loss,162.40000000000032,196.89999999999984,0.5985634477254596,2.23456610791647,1.928805959488231,2.992817238627298
EURNZD,M,bullish,direct_touch,2019-02-01,2019-03-01,2019-03-08 01:00:00,2019-03-11 13:00:00,2019-03-26 01:00:00,14.5,1.65459,1.64116,1.65295,134.29999999999998,117.89999999999966,87.78853313477266,9,D,1.64806,1.6347533333333335,1.66802,1.6347533333333335,1.5,133.06666666666578,199.59999999999977,sl,-135.3319286852539,-1.0207810271937987,loss,141.0,133.40000000000128,0.751503006012029,1.45859702457558,0.8066649940136444,3.757515030060145
NZDCHF,M,bearish,direct_touch,2019-02-01,2019-03-01,2019-03-11 12:00:00,2019-03-11 17:00:00,2019-03-14 10:00:00,2.7083333333333335,0.6879,0.69155,0.68903,36.5,25.199999999999665,69.04109589041005,6,D,0.69093,0.69693,0.6842499999999999,0.6842499999999999,1.1133333333333542,60.00000000000005,66.8000000000013,tp,64.31395082428625,1.0635658470714369,win,70.30000000000092,13.099999999999223,1.6666666666666654,1.7959930886332973,0.6900560870811439,8.333333333333327
NZDCAD,M,bearish,direct_touch,2019-01-01,2019-02-01,2019-03-11 14:00:00,2019-03-21 21:00:00,2019-04-01 16:00:00,10.791666666666666,0.91628,0.9257,0.91648,94.19999999999999,92.20000000000006,97.87685774946928,12,3D,0.92408,0.9355600000000001,0.90686,0.90686,1.5,114.80000000000045,172.20000000000013,tp,168.89203541145315,1.4668295767548125,win,173.99999999999972,40.99999999999992,0.8710801393728188,0.8959016708646353,2.4120629176827153,4.355400696864094
EURCHF,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-03-22 08:00:00,2019-03-26 15:00:00,2019-04-12 10:00:00,16.791666666666668,1.12563,1.11842,1.12154,72.1,31.200000000000117,43.273231622746344,4,H4,1.12106,1.1132066666666667,1.1328399999999998,1.1328399999999998,1.5,78.53333333333268,117.79999999999902,tp,116.23658870285603,1.4737256626000466,win,117.80000000000123,47.80000000000006,1.2733446519524725,0.5757386021378325,0.9876726950057513,6.366723259762362
EURJPY,M,bullish,direct_touch,2019-02-01,2019-03-01,2019-03-08 04:00:00,2019-03-28 07:00:00,2019-08-05 01:00:00,129.75,124.622,118.484,124.177,613.8,569.3000000000012,92.75008145975909,16,3D,123.795,117.8702,130.76,117.8702,1.17556710775047,592.4800000000005,696.4999999999989,sl,-596.2137906904771,-1.00631040826775,loss,301.09999999999957,611.9,0.0016878206859303254,1.8691700074644304,1.8646206830127368,0.008439103429651627
EURGBP,M,bullish,direct_touch,2019-03-01,2019-04-01,2019-04-01 10:00:00,2019-04-01 15:00:00,2019-04-17 08:00:00,15.708333333333334,0.85746,0.84726,0.85294,102.0,56.80000000000018,55.6862745098041,4,H4,0.85292,0.8430933333333334,0.86766,0.86766,1.5,98.2666666666665,147.39999999999975,tp,143.7744245698458,1.458016532257592,win,151.20000000000022,26.599999999999955,1.0176390773405717,1.18274538856325,2.442830041589759,5.088195386702859
GBPCAD,M,bearish,direct_touch,2019-03-01,2019-04-01,2019-04-01 08:00:00,2019-04-04 05:00:00,2019-05-17 14:00:00,43.375,1.74723,1.77962,1.7552,323.90000000000003,244.19999999999885,75.39364001234914,4,H1,1.75916,1.7887066666666667,1.7148400000000001,1.7148400000000001,1.5,295.4666666666661,443.19999999999914,tp,441.13107957874263,1.4913055491157836,win,454.60000000000053,137.19999999999953,0.3384476534296036,0.8735733230392574,1.1953470982183154,1.692238267148018
EURNZD,M,bearish,direct_touch,2019-03-01,2019-04-01,2019-04-08 12:00:00,2019-04-09 11:00:00,2019-04-16 22:00:00,7.458333333333333,1.67038,1.68503,1.67286,146.5,121.70000000000013,83.0716723549489,6,3D,1.6726,1.686495,1.65573,1.686495,1.214105793450894,138.9499999999999,168.7000000000016,sl,-143.26315403390578,-1.034639467678344,loss,79.00000000000017,195.19999999999982,0.7196833393306951,2.13580952850563,2.1773445054017175,3.598416696653475
USDJPY,M,bearish,direct_touch,2019-03-01,2019-04-01,2019-04-01 16:00:00,2019-04-12 06:00:00,2019-05-05 21:00:00,23.625,111.386,112.138,111.494,75.2,64.40000000000055,85.63829787234116,9,D,111.834,112.634,110.634,110.634,1.5,79.99999999999972,120.00000000000028,tp,116.62189607141045,1.4577112008926358,win,129.3999999999997,56.60000000000025,0.012500000000000044,1.601462982197329,1.7766409463934023,0.06250000000000022
NZDUSD,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-04-12 00:00:00,2019-04-16 22:00:00,2019-05-08 02:00:00,21.166666666666668,0.67178,0.65819,0.66912,135.89999999999998,109.29999999999995,80.42678440029431,7,H4,0.66722,0.65512,0.68537,0.65512,1.5,120.99999999999999,181.5,sl,-122.84512668845892,-1.0193812123013135,loss,103.79999999999944,145.20000000000087,0.8264462809917357,0.5943076633718731,1.2508190250865678,4.132231404958678
USDCHF,M,bearish,direct_touch,2019-03-01,2019-04-01,2019-04-01 14:00:00,2019-04-17 16:00:00,2019-06-20 13:00:00,63.875,0.99804,1.01244,1.00995,144.0,24.900000000001032,17.291666666667385,7,wick_diff,1.00995,1.0274899999999998,0.9836400000000001,0.9836400000000001,1.5,175.39999999999887,263.0999999999983,tp,260.8446761750449,1.4842911982613831,win,270.89999999999947,138.3000000000001,0.5701254275940744,1.3370173453865977,0.9183064795670315,2.850627137970372
AUDUSD,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-03-06 02:00:00,2019-04-25 08:00:00,2019-08-07 03:00:00,103.79166666666667,0.70504,0.6725,0.7017,325.4,292.0,89.73570989551322,4,H4,0.69995,0.669246,0.73758,0.669246,1.225573215216262,307.0399999999995,376.3000000000005,sl,-308.93041585498105,-1.0077853564844368,loss,82.69999999999999,322.09999999999957,0.3256904637832209,0.45170245724651836,1.4387133977341522,1.6284523189161046
GBPCHF,M,bearish,direct_touch,2019-03-01,2019-04-01,2019-04-23 08:00:00,2019-05-03 14:00:00,2019-05-13 15:00:00,10.041666666666666,1.32358,1.34253,1.33328,189.5,92.4999999999998,48.81266490765161,10,D,1.33328,1.3523800000000001,1.30463,1.30463,1.5,191.00000000000117,286.5000000000006,tp,282.93939258879243,1.4787402753339827,win,300.40000000000066,67.39999999999968,0.5235602094240805,2.1126425685126122,1.4479648426963099,2.6178010471204027
EURJPY,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-03 10:00:00,2019-05-05 21:00:00,2019-05-06 00:00:00,0.125,124.348,123.658,124.092,69.0,43.39999999999975,62.898550724637325,3,D,124.213,123.589,125.038,123.589,1.3221153846153992,62.39999999999952,82.50000000000028,sl,-65.57759226348168,-1.051003081145548,loss,-11.199999999999477,83.99999999999892,0.01602564102564115,1.5311685678234717,1.6464236956581708,0.08012820512820575
GBPAUD,M,bearish,direct_touch,2019-03-01,2019-04-01,2019-05-03 14:00:00,2019-05-05 21:00:00,2019-05-15 14:00:00,9.708333333333334,1.86952,1.88632,1.87252,167.99999999999997,138.00000000000034,82.14285714285735,5,D,1.88533,1.9070699999999998,1.8527200000000001,1.8527200000000001,1.5,217.3999999999987,326.09999999999803,tp,323.3257033153247,1.4849388376969945,win,342.4999999999989,30.49999999999997,0.4599816007359733,1.3080368983340982,1.466259786340252,2.2999080036798665
NZDJPY,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-04-25 08:00:00,2019-05-05 21:00:00,2019-06-18 01:00:00,43.166666666666664,73.635,70.704,73.51,293.1,280.60000000000116,95.7352439440468,17,H4,73.218,70.4109,76.566,70.4109,1.1926899647322833,280.71000000000055,334.7999999999999,sl,-284.6349538422899,-1.0140000493117072,loss,25.199999999999534,284.30000000000035,0.0035623953546364503,2.2430214170563962,1.6819324252328405,0.01781197677318225
NZDCHF,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-01 00:00:00,2019-05-05 21:00:00,2019-05-13 02:00:00,7.208333333333333,0.67724,0.67186,0.67396,53.8,20.999999999999908,39.03345724907046,4,D,0.67206,0.66502,0.68262,0.66502,1.5,70.40000000000046,105.60000000000014,sl,-74.58044951316522,-1.0664836578574537,loss,22.999999999999687,70.99999999999994,1.420454545454536,1.903787803555166,2.2766617096094026,7.10227272727268
CHFJPY,M,bullish,direct_touch,2019-02-01,2019-03-01,2019-04-23 14:00:00,2019-05-06 00:00:00,2020-01-14 00:00:00,253.0,109.484,105.547,108.726,393.7,317.9000000000002,80.74676149352304,3,H4,108.649,105.1533,113.42099999999999,113.42099999999999,1.3651057012901542,349.56999999999994,477.19999999999914,tp,474.9470743381963,1.358646549584336,win,489.30000000000007,190.69999999999965,0.0028606573790657098,1.3549093980688114,0.8980162637337232,0.01430328689532855
CADJPY,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-01 11:00:00,2019-05-06 00:00:00,2019-06-02 22:00:00,27.916666666666668,83.044,81.635,82.566,140.9,93.09999999999974,66.0752306600424,11,D,81.83,80.08133333333333,84.453,80.08133333333333,1.5,174.8666666666665,262.30000000000047,sl,-177.95962448387996,-1.0177161140900504,loss,79.00000000000063,185.39999999999992,0.005718642775447966,0.8268718536086677,2.2660859636045214,0.02859321387723983
USDJPY,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-06 00:00:00,2019-05-07 17:00:00,2019-05-13 13:00:00,5.833333333333333,110.849,109.709,110.814,113.99999999999999,110.49999999999898,96.92982456140263,9,D,110.236,109.06733333333334,111.989,109.06733333333334,1.5,116.86666666666667,175.3,sl,-120.15806181142068,-1.0282064615923046,loss,11.999999999999034,119.5999999999998,0.008556759840273816,1.3140409494666374,1.9773541952866969,0.042783799201369085
GBPJPY,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-07 11:00:00,2019-05-08 03:00:00,2019-05-09 07:00:00,1.1666666666666667,144.476,143.73,143.773,74.6,4.300000000000637,5.764075067024982,2,D,143.777,142.81366666666665,145.222,142.81366666666665,1.5,96.33333333333383,144.50000000000216,sl,-99.29398478543021,-1.030785309191312,loss,18.300000000002115,124.2999999999995,0.01038062283737019,1.5901128378791,1.3705386142151177,0.05190311418685095
GBPCAD,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-14 14:00:00,2019-05-15 13:00:00,2019-05-16 08:00:00,0.7916666666666666,1.73996,1.73154,1.73429,84.2,27.500000000000302,32.66033254156805,2,D,1.73217,1.7213633333333334,1.74838,1.7213633333333334,1.5,108.06666666666631,162.10000000000056,sl,-110.59593906347587,-1.0280315150846042,loss,15.499999999999403,108.09999999999985,0.9253547193090716,2.0113000008331503,0.5179723959764563,4.626773596545358
GBPCHF,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-15 12:00:00,2019-05-16 07:00:00,2019-05-17 15:00:00,1.3333333333333333,1.29717,1.29158,1.29532,55.9,37.400000000000766,66.90518783542177,2,H4,1.29315,1.2867433333333334,1.30276,1.2867433333333334,1.5,64.06666666666672,96.09999999999896,sl,-67.62574100902529,-1.063357039683016,loss,24.999999999999467,72.3000000000007,1.5608740894901132,2.1602543816732687,1.398819960684952,7.804370447450566
EURNZD,M,bearish,direct_touch,2019-01-01,2019-02-01,2019-05-08 02:00:00,2019-05-21 14:00:00,2019-06-30 21:00:00,40.291666666666664,1.70671,1.72288,1.71109,161.7,117.89999999999966,72.91280148422985,3,H4,1.71542,1.7320066666666667,1.69054,1.69054,1.5,165.8666666666675,248.80000000000013,tp,246.97017247101272,1.4859536121644583,win,262.5999999999995,153.30000000000064,0.6028938906752381,0.9710963413477557,0.8587311876409636,3.014469453376191
GBPCAD,M,bullish,direct_touch,2019-02-01,2019-03-01,2019-05-16 09:00:00,2019-05-22 07:00:00,2019-07-02 14:00:00,41.291666666666664,1.72054,1.67578,1.69734,447.59999999999997,215.60000000000022,48.168007149240445,7,D,1.69835,1.6537166666666667,1.7652999999999999,1.6537166666666667,1.5,446.33333333333303,669.4999999999984,sl,-447.78707987171094,-1.0043773260755293,loss,152.49999999999986,464.500000000001,0.22404779686333098,1.0136639129627645,0.4400826254138346,1.120238984316655
GBPJPY,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-05-17 10:00:00,2019-05-23 18:00:00,2019-08-01 20:00:00,70.08333333333333,139.828,131.131,139.502,869.6999999999999,837.1000000000009,96.25158100494436,12,D,138.606,130.2613,148.525,130.2613,1.188658669574703,834.4699999999989,991.9000000000011,sl,-838.4177725487802,-1.00473686597335,loss,103.9999999999992,844.2000000000007,0.0011983654295540898,2.0989696789819043,1.8488028697980476,0.0059918271477704494
AUDJPY,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-05-06 00:00:00,2019-05-31 07:00:00,2020-02-28 15:00:00,273.3333333333333,77.26,71.032,77.156,622.8,612.4000000000009,98.33012202954416,8,H4,75.24,69.74133333333333,83.488,69.74133333333333,1.5,549.8666666666664,824.8000000000004,sl,-553.2409415908759,-1.0061456260745807,loss,130.60000000000116,586.5999999999999,0.001818622696411252,1.0123642661925558,2.3619106580166487,0.00909311348205626
CADCHF,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-23 14:00:00,2019-05-31 18:00:00,2019-07-02 06:00:00,31.5,0.74548,0.73832,0.74354,71.6,52.200000000000024,72.90502793296093,9,3D,0.73954,0.7308066666666666,0.75264,0.75264,1.5,87.3333333333337,131.0,tp,128.0365350318946,1.460342004181993,win,138.00000000000034,42.599999999999305,1.1450381679389265,2.0090805751358043,0.9543843929695056,5.7251908396946325
NZDCHF,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-05-17 05:00:00,2019-06-02 23:00:00,2019-06-21 12:00:00,18.541666666666668,0.65939,0.65122,0.65628,81.7,50.59999999999953,61.93390452876319,4,H4,0.653,0.6432933333333334,0.66756,0.6432933333333334,1.5,97.0666666666664,145.60000000000016,sl,-99.98420383918626,-1.0352081439476635,loss,67.59999999999988,100.60000000000069,1.030219780219783,2.4349560249526725,0.482581147567154,5.151098901098915
USDJPY,M,bullish,direct_touch,2019-02-01,2019-03-01,2019-05-31 06:00:00,2019-06-03 02:00:00,2020-03-08 21:00:00,279.7916666666667,108.872,104.819,108.726,405.3,390.69999999999965,96.39773007648647,18,D,108.139,104.4137,112.925,104.4137,1.2847287466781236,372.529999999999,478.60000000000014,sl,-375.6529075025142,-1.0083963909014448,loss,408.89999999999986,390.69999999999965,0.002684347569323283,2.1458981670147734,0.9770093355006149,0.013421737846616415
GBPAUD,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-05-22 11:00:00,2019-06-03 11:00:00,2019-07-15 12:00:00,42.041666666666664,1.83671,1.80982,1.82988,268.9,200.59999999999965,74.60022313127544,8,3D,1.81502,1.7826333333333333,1.8636000000000001,1.7826333333333333,1.5,323.86666666666787,485.80000000000064,sl,-326.89218667542707,-1.01088571431276,loss,273.59999999999826,348.8000000000002,0.3087690407575122,2.295845328209675,0.7296746805480421,1.5438452037875612
USDCHF,M,bullish,direct_touch,2019-04-01,2019-05-01,2019-06-03 17:00:00,2019-06-03 17:00:00,2019-06-05 12:00:00,1.7916666666666667,0.99522,0.98947,0.99326,57.49999999999999,37.90000000000071,65.91304347826211,3,H4,0.99396,0.98796,1.00097,0.98796,1.1683333333333257,60.00000000000005,70.09999999999961,sl,-62.12798313596224,-1.043799718932703,loss,30.300000000000882,85.39999999999992,1.6666666666666654,1.7164813619298174,0.4115017740322723,8.333333333333327
AUDCAD,M,bullish,direct_touch,2018-11-01,2018-12-03,2019-05-15 16:00:00,2019-06-13 09:00:00,2019-08-01 18:00:00,49.375,0.93053,0.91053,0.93046,200.0,199.3,99.65000000000002,30,3D,0.91974,0.8992133333333333,0.95053,0.8992133333333333,1.5,205.2666666666669,307.8999999999998,sl,-207.7923459980635,-1.014740237080529,loss,50.00000000000004,214.99999999999963,0.487171159467359,0.9405752104987252,1.585104120898525,2.435855797336795
EURAUD,M,bearish,direct_touch,2019-01-01,2019-02-01,2019-05-17 19:00:00,2019-06-17 14:00:00,2019-08-07 03:00:00,50.541666666666664,1.62609,1.66893,1.63162,428.40000000000003,373.0999999999995,87.09150326797375,3,H4,1.6385,1.6753333333333333,1.58325,1.6753333333333333,1.5,368.33333333333275,552.5000000000002,sl,-370.15381974330404,-1.0062999631039944,loss,490.600000000001,402.0000000000001,0.2714932126696837,0.9631818945742959,0.857304515398202,1.3574660633484184
AUDCHF,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-05-23 14:00:00,2019-06-18 01:00:00,2019-08-05 08:00:00,48.291666666666664,0.69204,0.66488,0.69009,271.59999999999997,252.09999999999954,92.82032400589085,4,H4,0.68347,0.6596500000000001,0.7192,0.6596500000000001,1.5,238.1999999999995,357.2999999999993,sl,-242.7441558399479,-1.0211761370274912,loss,120.50000000000004,246.5000000000006,0.4198152812762393,2.26199964692447,2.282156193024328,2.0990764063811964
USDCHF,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-06-20 14:00:00,2019-06-24 14:00:00,2019-07-05 12:00:00,10.916666666666666,0.98155,0.97162,0.97905,99.3,74.29999999999936,74.82376636455122,1,D,0.97322,0.9610466666666666,0.99148,0.99148,1.5,121.73333333333369,182.60000000000053,tp,179.50462246610897,1.4704651352637603,win,189.59999999999977,38.000000000000256,0.821467688937566,0.7264033997564646,2.3689741341343598,4.10733844468783
GBPCHF,M,bullish,direct_touch,2019-01-01,2019-02-01,2019-06-17 18:00:00,2019-06-24 15:00:00,2019-07-29 14:00:00,34.958333333333336,1.25244,1.23362,1.238,188.2,43.8000000000005,23.273113708820674,3,H4,1.23652,1.21336,1.27126,1.21336,1.5,231.60000000000068,347.3999999999999,sl,-234.4613404650464,-1.0145135598663457,loss,132.49999999999983,242.80000000000078,0.43177892918825433,2.170887151796666,0.6904533132500142,2.1588946459412717
