pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
EURUSD,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-16 08:00:00,2010-09-22 00:00:00,2010-09-30 09:00:00,8.375,1.30533,1.33333,1.31041,280.0,229.19999999999828,81.85714285714225,11,3D,1.3307,1.36628,1.27733,1.36628,1.5,355.79999999999944,533.6999999999991,sl,-355.79999999999944,-1.0,loss,41.999999999999815,365.6999999999999,0.28105677346824104
EURGBP,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-01 08:00:00,2010-09-22 09:00:00,2010-10-13 00:00:00,20.625,0.83135,0.85315,0.8362,218.0,169.4999999999991,77.75229357798123,17,W,0.8531,0.8821333333333333,0.80955,0.8821333333333333,1.5,290.33333333333354,435.4999999999998,sl,-290.33333333333354,-1.0,loss,64.9999999999995,302.5,0.34443168771526955
EURJPY,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-17 07:00:00,2010-09-29 00:00:00,2010-11-23 16:00:00,55.666666666666664,112.785,114.735,114.18,195.0,55.49999999999926,28.461538461538083,7,3D,114.1,116.27666666666666,110.835,110.835,1.5,217.66666666666623,326.50000000000006,tp,326.50000000000006,1.5000000000000033,win,335.69999999999993,157.00000000000074,0.004594180704441051
GBPAUD,M,bullish,direct_touch,2010-05-02 21:00:00,2010-05-31 21:00:00,2010-09-10 17:00:00,2010-09-29 11:00:00,2010-12-15 12:00:00,77.04166666666667,1.6587,1.622,1.6345,367.0,124.99999999999955,34.05994550408707,6,3D,1.62355,1.57565,1.6954,1.57565,1.5,479.0000000000005,718.4999999999997,sl,-479.0000000000005,-1.0,loss,336.49999999999955,494.0999999999995,0.20876826722338185
AUDNZD,M,bearish,direct_touch,2010-03-31 21:00:00,2010-05-02 21:00:00,2010-09-16 00:00:00,2010-09-29 21:00:00,2011-03-01 09:00:00,152.5,1.2902,1.3232,1.3123,330.0,108.99999999999909,33.030303030302754,14,3D,1.31735,1.35745,1.2572,1.35745,1.5,401.0000000000002,601.4999999999992,sl,-401.0000000000002,-1.0,loss,533.7999999999998,401.0000000000002,0.24937655860349114
USDCAD,M,bullish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-13 13:00:00,2010-10-06 07:00:00,2011-01-03 17:00:00,89.41666666666667,1.02831,1.01065,1.02555,176.59999999999997,148.99999999999912,84.37146092865184,3,H4,1.0124,0.9900199999999999,1.04597,0.9900199999999999,1.5,223.80000000000067,335.70000000000095,sl,-223.80000000000067,-1.0,loss,249.50000000000026,235.99999999999955,0.4468275245755125
GBPUSD,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-17 05:00:00,2010-10-07 11:00:00,2010-12-22 14:00:00,76.125,1.57037,1.59975,1.57205,293.8,277.00000000000057,94.28182437032014,11,3D,1.59935,1.6382566666666667,1.54099,1.54099,1.5,389.06666666666644,583.5999999999997,tp,583.5999999999997,1.5,win,617.3000000000006,304.5999999999993,0.25702535983550395
GBPJPY,M,bullish,direct_touch,2010-08-31 21:00:00,2010-09-30 21:00:00,2010-10-12 13:00:00,2010-10-19 18:00:00,2010-11-03 13:00:00,14.791666666666666,129.21,127.64,128.655,157.0,101.50000000000006,64.64968152866246,2,W,127.9,125.98,130.78,130.78,1.5,192.00000000000017,287.99999999999955,tp,287.99999999999955,1.4999999999999962,win,322.7000000000004,145.40000000000077,0.005208333333333329
EURJPY,M,bearish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-03 13:00:00,2010-11-03 18:00:00,2010-11-09 07:00:00,5.541666666666667,113.855,115.67,114.22,181.5,145.00000000000028,79.8898071625346,9,D,114.75,116.55666666666666,112.04,112.04,1.5,180.66666666666578,270.9999999999994,tp,270.9999999999994,1.500000000000004,win,285.99999999999994,67.00000000000017,0.005535055350553533
AUDJPY,M,bearish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-02 11:00:00,2010-11-03 21:00:00,2010-11-22 01:00:00,18.166666666666668,80.765,81.82,81.42,105.49999999999999,39.99999999999915,37.91469194312715,3,H4,81.645,82.935,79.71,82.935,1.5,129.00000000000063,193.50000000000023,sl,-129.00000000000063,-1.0,loss,130.70000000000022,133.89999999999986,0.007751937984496087
