pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
USDJPY,W,bullish,direct_touch,2010-07-05 21:00:00,2010-07-12 21:00:00,2010-07-15 12:00:00,2010-07-16 03:00:00,2010-07-30 12:00:00,14.375,87.75,86.965,87.015,78.5,4.999999999999716,6.369426751591995,3,H4,87.055,86.06833333333334,88.535,86.06833333333334,1.5,98.66666666666646,147.99999999999898,sl,-98.66666666666646,-1.0,loss,105.9999999999988,111.00000000000136,0.0101351351351351
CADJPY,W,bullish,direct_touch,2010-07-05 21:00:00,2010-07-12 21:00:00,2010-07-16 13:00:00,2010-07-16 14:00:00,2010-07-20 19:00:00,4.208333333333333,82.495,81.595,81.865,90.0,26.9999999999996,29.999999999999556,2,H1,81.945,80.97833333333331,83.39500000000001,83.39500000000001,1.5,96.66666666666828,145.0000000000017,tp,145.0000000000017,1.499999999999993,win,180.00000000000114,22.999999999998977,0.0103448275862067
GBPNZD,W,bullish,direct_touch,2010-07-12 21:00:00,2010-07-19 21:00:00,2010-07-22 12:00:00,2010-07-22 17:00:00,2010-07-23 08:00:00,0.625,2.1115,2.1037,2.1094,77.99999999999999,57.000000000000384,73.07692307692358,5,3D,2.10415,2.09405,2.1193,2.1193,1.5,100.99999999999996,151.49999999999773,tp,151.49999999999773,1.499999999999978,win,164.99999999999736,54.000000000002935,0.9900990099009904
NZDCHF,W,bearish,direct_touch,2010-07-12 21:00:00,2010-07-19 21:00:00,2010-07-20 19:00:00,2010-07-23 08:00:00,2010-07-26 07:00:00,2.9583333333333335,0.7537,0.7648,0.7566,111.0,81.99999999999984,73.87387387387375,5,H4,0.7591,0.7701,0.7426,0.7701,1.5,110.0000000000001,164.99999999999957,sl,-110.0000000000001,-1.0,loss,48.00000000000026,112.49999999999982,0.9090909090909084
NZDJPY,W,bearish,direct_touch,2010-07-12 21:00:00,2010-07-19 21:00:00,2010-07-22 14:00:00,2010-07-27 07:00:00,2010-08-10 12:00:00,14.208333333333334,63.04,64.285,63.215,124.5,106.99999999999932,85.94377510040106,4,D,64.08,65.60333333333332,61.795,61.795,1.5,152.33333333333263,228.4999999999997,tp,228.4999999999997,1.5000000000000049,win,233.99999999999963,60.00000000000085,0.0065645514223195
USDJPY,W,bullish,direct_touch,2010-07-19 21:00:00,2010-07-26 21:00:00,2010-07-29 16:00:00,2010-07-30 02:00:00,2010-08-03 11:00:00,4.375,86.675,86.265,86.335,41.0,6.999999999999318,17.073170731705652,0,wick_diff,86.335,85.735,87.085,85.735,1.2500000000000118,59.99999999999943,75.0,sl,-59.99999999999943,-1.0,loss,54.50000000000017,60.49999999999898,0.0166666666666668
EURCAD,W,bullish,direct_touch,2010-07-26 21:00:00,2010-08-02 21:00:00,2010-08-04 14:00:00,2010-08-05 06:00:00,2010-08-06 12:00:00,1.25,1.34075,1.3266,1.33425,141.5,76.49999999999935,54.063604240282224,3,H4,1.33305,1.3184833333333332,1.3549000000000002,1.3549000000000002,1.5,145.6666666666684,218.50000000000145,tp,218.50000000000145,1.4999999999999922,win,249.50000000000023,17.000000000000348,0.6864988558352321
CADJPY,W,bullish,direct_touch,2010-07-19 21:00:00,2010-07-26 21:00:00,2010-08-11 07:00:00,2010-08-11 10:00:00,2010-08-11 14:00:00,0.1666666666666666,82.16,81.715,81.995,44.5,28.000000000000114,62.921348314606995,3,3D,81.78,81.18,82.60499999999999,81.18,1.374999999999994,59.99999999999943,82.49999999999886,sl,-59.99999999999943,-1.0,loss,33.499999999999375,66.50000000000063,0.0166666666666668
GBPAUD,W,bearish,direct_touch,2010-08-02 21:00:00,2010-08-09 21:00:00,2010-08-10 17:00:00,2010-08-12 01:00:00,2010-08-17 15:00:00,5.583333333333333,1.73835,1.75415,1.75225,158.0,19.000000000000128,12.025316455696284,1,H1,1.75345,1.77405,1.72255,1.72255,1.5,205.99999999999952,308.99999999999926,tp,308.99999999999926,1.5,win,362.4999999999989,7.0000000000014495,0.4854368932038846
EURCHF,W,bullish,direct_touch,2010-07-26 21:00:00,2010-08-02 21:00:00,2010-08-11 14:00:00,2010-08-15 21:00:00,2010-08-24 15:00:00,8.75,1.3622,1.33415,1.35095,280.5,168.00000000000148,59.89304812834278,7,D,1.3393,1.3053333333333332,1.39025,1.3053333333333332,1.5,339.66666666666697,509.5000000000005,sl,-339.66666666666697,-1.0,loss,63.99999999999961,344.9999999999997,0.2944062806673206
USDCHF,W,bullish,direct_touch,2010-08-02 21:00:00,2010-08-09 21:00:00,2010-08-16 10:00:00,2010-08-16 10:00:00,2010-08-17 10:00:00,1.0,1.03885,1.03315,1.03475,57.0,16.00000000000046,28.070175438597296,2,H1,1.03565,1.02965,1.04455,1.04455,1.4833333333333536,60.00000000000005,89.0000000000013,tp,89.0000000000013,1.4833333333333536,win,91.49999999999991,5.999999999999339,1.6666666666666654
AUDJPY,W,bullish,direct_touch,2010-07-19 21:00:00,2010-07-26 21:00:00,2010-08-24 04:00:00,2010-08-24 07:00:00,2010-08-24 12:00:00,0.2083333333333333,75.25,74.68,75.135,56.99999999999999,45.49999999999983,79.82456140350848,4,3D,74.715,73.97833333333334,75.82,73.97833333333334,1.5,73.66666666666646,110.49999999999898,sl,-73.66666666666646,-1.0,loss,73.99999999999949,99.50000000000044,0.0135746606334842
USDCAD,W,bearish,direct_touch,2010-07-19 21:00:00,2010-07-26 21:00:00,2010-08-24 00:00:00,2010-08-24 07:00:00,2010-08-24 12:00:00,0.2083333333333333,1.0548,1.0586,1.058,38.0,5.999999999999339,15.789473684208788,1,H4,1.05845,1.06445,1.051,1.06445,1.2416666666666585,60.00000000000005,74.49999999999956,sl,-60.00000000000005,-1.0,loss,16.499999999999293,72.500000000002,1.6666666666666654
USDCHF,W,bullish,direct_touch,2010-08-16 21:00:00,2010-08-23 21:00:00,2010-08-24 13:00:00,2010-08-24 14:00:00,2010-08-31 09:00:00,6.791666666666667,1.0393,1.0257,1.03505,136.0,93.49999999999967,68.74999999999977,4,H4,1.0319,1.0179,1.0529,1.0179,1.5,140.0000000000001,209.99999999999903,sl,-140.0000000000001,-1.0,loss,56.499999999999325,143.9999999999997,0.7142857142857137
GBPAUD,W,bearish,direct_touch,2010-08-16 21:00:00,2010-08-23 21:00:00,2010-08-24 00:00:00,2010-08-25 12:00:00,2010-08-27 14:00:00,2.0833333333333335,1.74315,1.75415,1.7529,110.0,12.500000000001954,11.36363636363814,3,3D,1.7537,1.768066666666667,1.73215,1.73215,1.5,143.66666666666637,215.49999999999957,tp,215.49999999999957,1.5,win,250.50000000000017,68.99999999999906,0.6960556844547579
GBPCAD,W,bullish,direct_touch,2010-08-23 21:00:00,2010-08-30 21:00:00,2010-08-31 11:00:00,2010-09-06 08:00:00,2010-12-23 16:00:00,108.33333333333331,1.63195,1.5963,1.62552,356.5,292.2000000000002,81.9635343618514,6,D,1.59985,1.5546833333333334,1.6676,1.5546833333333334,1.5,451.6666666666658,677.4999999999998,sl,-451.6666666666658,-1.0,loss,419.4999999999993,464.7000000000001,0.2214022140221406
EURCAD,W,bullish,direct_touch,2010-08-23 21:00:00,2010-08-30 21:00:00,2010-09-06 12:00:00,2010-09-06 23:00:00,2010-09-09 07:00:00,2.3333333333333335,1.3316,1.31535,1.3297,162.5,143.50000000000085,88.30769230769283,7,D,1.3297,1.313725,1.34785,1.313725,1.1361502347417718,159.7500000000007,181.4999999999989,sl,-159.7500000000007,-1.0,loss,41.999999999999815,162.00000000000213,0.6259780907668204
EURAUD,W,bullish,direct_touch,2010-06-21 21:00:00,2010-06-28 21:00:00,2010-09-03 12:00:00,2010-09-07 02:00:00,2010-09-08 07:00:00,1.2083333333333333,1.40455,1.39625,1.40045,83.0,41.999999999999815,50.60240963855399,1,H1,1.39765,1.3875166666666667,1.41285,1.3875166666666667,1.5,101.33333333333329,151.9999999999988,sl,-101.33333333333329,-1.0,loss,54.499999999999545,123.99999999999966,0.9868421052631584
EURCHF,W,bullish,direct_touch,2010-08-30 21:00:00,2010-09-06 21:00:00,2010-09-07 00:00:00,2010-09-07 14:00:00,2010-09-16 10:00:00,8.833333333333334,1.2991,1.2851,1.29705,140.0,119.50000000000126,85.35714285714377,5,D,1.28642,1.2686333333333333,1.3131,1.3131,1.5,177.86666666666616,266.80000000000035,tp,266.80000000000035,1.5000000000000062,win,267.30000000000143,99.19999999999928,0.5622188905547242
