pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
NZDJPY,3D,bearish,direct_touch,2010-02-04 00:14:00,2010-02-07 22:00:00,2010-02-16 15:00:00,2010-02-18 19:00:00,2010-02-23 17:00:00,4.916666666666667,63.45,64.61,63.54,116.0,107.00000000000004,92.24137931034488,3,D,64.42,65.84,62.290000000000006,62.290000000000006,1.5,142.00000000000017,212.99999999999957,tp,212.99999999999957,1.499999999999995,win,223.0000000000004,6.000000000000227,0.0070422535211267
GBPCHF,3D,bullish,direct_touch,2010-02-10 00:00:00,2010-02-14 22:00:00,2010-02-19 08:00:00,2010-02-21 22:00:00,2010-02-25 18:00:00,3.8333333333333335,1.67175,1.65915,1.66375,126.0,46.00000000000159,36.50793650793777,2,H4,1.66165,1.6465166666666669,1.68435,1.6465166666666669,1.5,151.3333333333322,226.9999999999994,sl,-151.3333333333322,-1.0,loss,118.49999999999916,153.0000000000009,0.6607929515418551
GBPUSD,3D,bullish,direct_touch,2010-02-19 00:00:00,2010-02-22 00:00:00,2010-02-23 10:00:00,2010-02-25 01:00:00,2010-02-25 13:00:00,0.5,1.54285,1.53505,1.5404,77.99999999999999,53.49999999999966,68.58974358974315,2,H4,1.53615,1.5264833333333332,1.55065,1.5264833333333332,1.5,96.66666666666713,145.0000000000018,sl,-96.66666666666713,-1.0,loss,30.000000000001137,116.9999999999982,1.0344827586206848
EURGBP,3D,bearish,direct_touch,2010-02-10 00:00:00,2010-02-14 22:00:00,2010-02-19 09:00:00,2010-02-25 13:00:00,2010-02-26 09:00:00,0.8333333333333334,0.87805,0.88405,0.88175,60.0,22.999999999999687,38.33333333333282,1,H1,0.88395,0.8918833333333334,0.87205,0.8918833333333334,1.5,79.33333333333347,119.0000000000002,sl,-79.33333333333347,-1.0,loss,31.999999999999805,79.50000000000013,1.26050420168067
GBPCHF,3D,bullish,direct_touch,2010-01-11 00:00:00,2010-01-14 00:00:00,2010-02-26 09:00:00,2010-02-26 15:00:00,2010-03-01 10:00:00,2.7916666666666665,1.64135,1.6315,1.63705,98.5,55.49999999999944,56.34517766497405,6,H4,1.6333,1.6213666666666666,1.6512,1.6213666666666666,1.5,119.33333333333351,179.00000000000026,sl,-119.33333333333351,-1.0,loss,65.50000000000055,223.4999999999987,0.8379888268156412
EURGBP,3D,bearish,direct_touch,2010-01-11 00:00:00,2010-01-14 00:00:00,2010-03-01 06:00:00,2010-03-01 10:00:00,2010-03-01 11:00:00,0.0416666666666666,0.899,0.90275,0.90075,37.5,20.000000000000018,53.333333333333385,1,D,0.9026,0.9086,0.89525,0.9086,1.2249999999999934,60.00000000000005,73.49999999999967,sl,-60.00000000000005,-1.0,loss,17.999999999999126,123.50000000000082,1.6666666666666654
AUDCHF,3D,bearish,direct_touch,2010-02-22 00:00:00,2010-02-25 00:00:00,2010-03-01 12:00:00,2010-03-01 15:00:00,2010-03-09 15:00:00,8.0,0.96825,0.97475,0.97089,65.0,38.599999999999746,59.38461538461499,2,H4,0.97385,0.9819166666666664,0.96175,0.9819166666666664,1.5,80.66666666666555,120.99999999999888,sl,-80.66666666666555,-1.0,loss,117.50000000000036,92.4999999999998,1.2396694214876205
USDCHF,3D,bearish,direct_touch,2010-02-25 00:00:00,2010-02-28 22:00:00,2010-03-01 11:00:00,2010-03-01 15:00:00,2010-03-03 00:00:00,1.375,1.0809,1.0878,1.0848,69.0,30.000000000001137,43.47826086956687,4,H4,1.08675,1.09525,1.074,1.074,1.5,84.99999999999952,127.50000000000038,tp,127.50000000000038,1.500000000000013,win,147.00000000000156,20.999999999999908,1.1764705882353008
AUDNZD,3D,bearish,direct_touch,2010-02-25 00:00:00,2010-02-28 22:00:00,2010-03-01 10:00:00,2010-03-02 06:00:00,2010-03-02 13:00:00,0.2916666666666667,1.2883,1.2928,1.29125,44.99999999999999,15.499999999999403,34.44444444444312,1,H1,1.2913,1.2973,1.2838,1.2973,1.2499999999999722,60.00000000000005,74.9999999999984,sl,-60.00000000000005,-1.0,loss,17.999999999998018,68.50000000000023,1.6666666666666654
EURUSD,3D,bullish,direct_touch,2010-02-25 00:00:00,2010-02-28 22:00:00,2010-03-01 11:00:00,2010-03-02 09:00:00,2010-03-03 00:00:00,0.625,1.35381,1.34484,1.3495,89.7,46.599999999998865,51.95094760312025,3,H4,1.34587,1.3345966666666669,1.36278,1.36278,1.5,112.73333333333244,169.0999999999998,tp,169.0999999999998,1.50000000000001,win,192.00000000000105,24.199999999998667,0.8870490833826208
NZDUSD,3D,bullish,direct_touch,2010-02-25 00:00:00,2010-02-28 22:00:00,2010-03-01 11:00:00,2010-03-04 15:00:00,2010-03-08 14:00:00,3.9583333333333335,0.6939,0.68465,0.68705,92.5,24.00000000000069,25.94594594594669,2,H4,0.68635,0.67515,0.7031499999999999,0.7031499999999999,1.5,111.99999999999989,167.99999999999926,tp,167.99999999999926,1.4999999999999951,win,171.49999999999997,17.599999999999838,0.8928571428571439
GBPAUD,3D,bullish,direct_touch,2010-03-03 00:00:00,2010-03-07 22:00:00,2010-03-08 06:00:00,2010-03-08 15:00:00,2010-03-09 15:00:00,1.0,1.6604,1.64945,1.6554,109.5,59.499999999999,54.337899543378086,2,H1,1.65495,1.6440166666666665,1.67135,1.6440166666666665,1.5,109.3333333333346,164.0000000000019,sl,-109.3333333333346,-1.0,loss,51.00000000000104,138.49999999999918,0.9146341463414528
GBPUSD,3D,bullish,direct_touch,2010-03-03 00:00:00,2010-03-07 22:00:00,2010-03-09 00:00:00,2010-03-09 09:00:00,2010-03-17 07:00:00,7.916666666666667,1.5022,1.47805,1.49755,241.5,194.9999999999985,80.74534161490621,5,H4,1.49575,1.47535,1.52635,1.52635,1.5,203.99999999999972,305.9999999999996,tp,305.9999999999996,1.5000000000000002,win,311.00000000000125,84.99999999999952,0.4901960784313732
